Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
pglyc_hs[m]	0.00	3.36	578.91	549.22	567.04	1.00e-05	1.00e-02
pgp_hs[m]	0.00	3.36	530.67	500.98	518.79	1.00e-05	1.00e-02
acnam[e]	-1322.02	4.48	-517.83	-547.52	-529.70	1.00e-05	1.00e-02
band[c]	0.00	3.36	43.49	13.80	31.62	1.00e-05	1.00e-02
bandmt[c]	0.00	3.36	130.48	100.79	118.60	1.00e-05	1.00e-02
dhmtp[c]	-388.41	3.01	2.69	-27.00	-9.18	1.00e-05	1.00e-02
etha[e]	-146.04	3.66	211.37	181.68	199.50	1.00e-05	1.00e-02
ppp9[c]	-553.96	7.27	837.79	808.10	825.91	1.00e-05	1.00e-02
acgal[e]	-865.33	3.69	-195.18	-224.87	-207.06	1.00e-05	1.00e-02
core4[e]	0.00	3.36	1787.20	1757.51	1775.33	1.00e-05	1.00e-02
core5[e]	0.00	3.36	1206.36	1176.67	1194.48	1.00e-05	1.00e-02
core7[e]	0.00	3.36	1206.36	1176.67	1194.48	1.00e-05	1.00e-02
core8[e]	0.00	3.36	1072.32	1042.63	1060.44	1.00e-05	1.00e-02
dsT_antigen[e]	-588.68	2.54	-141.88	-171.57	-153.76	1.00e-05	1.00e-02
galam[e]	-753.02	2.96	-172.78	-202.47	-184.66	1.00e-05	1.00e-02
galam[c]	-753.02	2.96	-188.01	-217.70	-199.89	1.00e-05	1.00e-02
mqn10[c]	270.05	25.73	4097.39	4067.70	4085.51	1.00e-05	1.00e-02
mqn10[e]	270.05	25.73	4201.89	4172.21	4190.02	1.00e-05	1.00e-02
mqn11[c]	299.84	28.22	4475.12	4445.43	4463.24	1.00e-05	1.00e-02
mqn11[e]	299.84	28.22	4589.12	4559.43	4577.25	1.00e-05	1.00e-02
mqn7[c]	180.69	18.26	2964.21	2934.52	2952.33	1.00e-05	1.00e-02
mqn7[e]	180.69	18.26	3040.21	3010.52	3028.34	1.00e-05	1.00e-02
mqn9[c]	240.27	23.24	3719.66	3689.97	3707.79	1.00e-05	1.00e-02
mqn9[e]	240.27	23.24	3814.67	3784.98	3802.79	1.00e-05	1.00e-02
s2l2n2m2m[e]	0.00	3.36	6073.52	6043.83	6061.64	1.00e-05	1.00e-02
sTn_antigen[e]	0.00	3.36	1339.66	1309.97	1327.78	1.00e-05	1.00e-02
f1a[e]	0.00	3.36	1653.16	1623.47	1641.29	1.00e-05	1.00e-02
lpam[e]	13.22	8.29	683.42	653.73	671.54	1.00e-05	1.00e-02
lpam[c]	13.22	8.29	665.61	635.92	653.73	1.00e-05	1.00e-02
CE2934[e]	-283.16	3.44	163.37	133.68	151.49	1.00e-05	1.00e-02
mqn8[c]	210.48	20.75	3341.94	3312.25	3330.06	1.00e-05	1.00e-02
dxtrn[e]	0.00	3.36	3619.08	3589.39	3607.21	1.00e-05	1.00e-02
dhcholestanate[e]	-460.56	16.39	1550.03	1520.34	1538.16	1.00e-05	1.00e-02
thcholstoic[e]	-586.36	15.96	1424.23	1394.54	1412.36	1.00e-05	1.00e-02
xol7ah3[e]	-244.18	16.46	1900.46	1870.77	1888.58	1.00e-05	1.00e-02
xol7aone[e]	-103.53	15.93	1862.39	1832.70	1850.52	1.00e-05	1.00e-02
xoldiolone[e]	-246.60	15.57	1719.32	1689.63	1707.44	1.00e-05	1.00e-02
7klitchol[e]	-360.95	14.76	1292.21	1262.52	1280.33	1.00e-05	1.00e-02
2obut[e]	-470.86	3.99	-247.46	-277.15	-259.33	1.00e-05	1.00e-02
glutar[e]	-653.14	3.80	-385.06	-414.75	-396.94	1.00e-05	1.00e-02
glcn[e]	-1129.32	3.57	-637.84	-667.53	-649.72	1.00e-05	1.00e-02
grdp[c]	-1887.54	4.97	-1150.05	-1179.73	-1161.92	1.00e-05	1.00e-02
glyleu[e]	-378.29	5.30	336.53	306.84	324.66	1.00e-05	1.00e-02
methf[c]	-596.30	5.74	271.84	242.15	259.96	1.00e-05	1.00e-02
ppbng[c]	-699.88	4.62	-134.60	-164.29	-146.48	1.00e-05	1.00e-02
hmbil[c]	-3036.13	14.43	-1383.44	-1413.13	-1395.32	1.00e-05	1.00e-02
4ppan[c]	-1771.51	4.11	-1120.18	-1149.87	-1132.06	1.00e-05	1.00e-02
phom[c]	-1390.44	3.32	-1043.55	-1073.23	-1055.42	1.00e-05	1.00e-02
HC01434[c]	-1049.79	3.41	-919.33	-949.02	-931.21	1.00e-05	1.00e-02
HC01668[c]	-1074.56	4.93	-335.19	-364.87	-347.06	1.00e-05	1.00e-02
gua[e]	14.10	2.39	237.40	207.71	225.52	1.00e-05	1.00e-02
fprica[c]	-1711.33	4.98	-1146.20	-1175.89	-1158.08	1.00e-05	1.00e-02
glcr[e]	-1278.38	3.59	-920.94	-950.63	-932.82	1.00e-05	1.00e-02
hxan[e]	165.61	1.82	344.25	314.56	332.37	1.00e-05	1.00e-02
xyl_D[e]	-720.38	3.08	-273.58	-303.27	-285.46	1.00e-05	1.00e-02
gal1p[c]	-1719.70	3.39	-1241.54	-1271.22	-1253.41	1.00e-05	1.00e-02
im4ac[c]	-362.11	2.40	-145.48	-175.17	-157.35	1.00e-05	1.00e-02
4izp[c]	-447.05	2.19	-187.08	-216.77	-198.96	1.00e-05	1.00e-02
pydxn[e]	-327.95	2.28	163.45	133.76	151.58	1.00e-05	1.00e-02
pydx[e]	-283.26	3.82	117.85	88.16	105.98	1.00e-05	1.00e-02
pydam[e]	-181.62	2.72	397.85	368.16	385.97	1.00e-05	1.00e-02
4hbz[e]	-320.71	3.36	-97.34	-127.03	-109.22	1.00e-05	1.00e-02
34dhpha[e]	-319.94	4.03	-7.24	-36.93	-19.11	1.00e-05	1.00e-02
etoh[e]	-179.57	2.81	88.51	58.83	76.64	1.00e-05	1.00e-02
acald[e]	-140.43	1.60	38.29	8.60	26.41	1.00e-05	1.00e-02
mqn8[e]	210.48	20.75	3427.44	3397.75	3415.57	1.00e-05	1.00e-02
phpyr[e]	-307.90	4.30	4.85	-24.83	-7.02	1.00e-05	1.00e-02
tym[e]	-80.42	3.52	455.72	426.03	443.84	1.00e-05	1.00e-02
2hyoxplac[e]	-203.86	3.15	108.85	79.16	96.97	1.00e-05	1.00e-02
lanost[e]	-178.10	14.34	2055.90	2026.21	2044.02	1.00e-05	1.00e-02
3mox4hoxm[e]	-524.85	4.95	-122.75	-152.44	-134.62	1.00e-05	1.00e-02
glx[e]	-471.05	1.72	-426.37	-456.06	-438.24	1.00e-05	1.00e-02
CE4970[c]	-428.69	3.80	93.08	63.39	81.20	1.00e-05	1.00e-02
CE4970[e]	-428.69	3.80	107.38	77.69	95.51	1.00e-05	1.00e-02
CE2026[c]	-504.33	3.52	-69.90	-99.59	-81.77	1.00e-05	1.00e-02
CE2026[e]	-504.33	3.52	-57.85	-87.54	-69.73	1.00e-05	1.00e-02
CE4968[c]	-459.91	4.11	61.82	32.13	49.95	1.00e-05	1.00e-02
CE4968[e]	-459.91	4.11	76.14	46.45	64.26	1.00e-05	1.00e-02
actyr[m]	-545.49	4.94	33.27	3.58	21.39	1.00e-05	1.00e-02
actyr[c]	-545.49	4.94	-23.72	-53.41	-35.60	1.00e-05	1.00e-02
actyr[e]	-545.49	4.94	-9.44	-39.13	-21.31	1.00e-05	1.00e-02
sucacetat[c]	-842.87	6.52	-494.96	-524.65	-506.83	1.00e-05	1.00e-02
sucaceto[c]	-553.44	5.66	-162.08	-191.77	-173.96	1.00e-05	1.00e-02
sucaceto[e]	-553.44	5.66	-151.43	-181.12	-163.31	1.00e-05	1.00e-02
vanilpyr[c]	-519.16	5.71	-127.73	-157.42	-139.61	1.00e-05	1.00e-02
vanillac[c]	-549.94	5.17	-71.53	-101.22	-83.40	1.00e-05	1.00e-02
CE2176[m]	-487.74	4.37	139.21	109.52	127.33	1.00e-05	1.00e-02
nacvanala[m]	-697.85	4.66	-22.51	-52.20	-34.39	1.00e-05	1.00e-02
nacvanala[c]	-697.85	4.66	-89.05	-118.74	-100.92	1.00e-05	1.00e-02
nacvanala[e]	-697.85	4.66	-72.40	-102.08	-84.27	1.00e-05	1.00e-02
vanillac[e]	-549.94	5.17	-58.47	-88.16	-70.34	1.00e-05	1.00e-02
2h3mv[c]	-494.91	2.46	-16.49	-46.18	-28.37	1.00e-05	1.00e-02
2h3mv[e]	-494.91	2.46	-3.43	-33.12	-15.30	1.00e-05	1.00e-02
2hiv[c]	-518.41	1.86	-126.98	-156.67	-138.86	1.00e-05	1.00e-02
2hiv[e]	-518.41	1.86	-116.29	-145.98	-128.17	1.00e-05	1.00e-02
2m3hbu[m]	-495.96	2.72	-61.78	-91.47	-73.65	1.00e-05	1.00e-02
2m3hbu[c]	-495.96	2.72	-104.53	-134.22	-116.41	1.00e-05	1.00e-02
2m3hbu[e]	-495.96	2.72	-93.84	-123.53	-105.72	1.00e-05	1.00e-02
2m3ovcoa[m]	-2294.25	5.32	-364.58	-394.27	-376.45	1.00e-05	1.00e-02
2m3ovac[m]	-458.59	3.14	-24.41	-54.09	-36.28	1.00e-05	1.00e-02
2m3ovac[c]	-458.59	3.14	-67.16	-96.85	-79.04	1.00e-05	1.00e-02
2m3hvac[c]	-475.18	3.39	3.23	-26.45	-8.64	1.00e-05	1.00e-02
2m3hvac[e]	-475.18	3.39	16.30	-13.39	4.42	1.00e-05	1.00e-02
3h3mglt[c]	-871.77	1.82	-523.83	-553.52	-535.71	1.00e-05	1.00e-02
3h3mglt[e]	-871.77	1.82	-514.33	-544.02	-526.21	1.00e-05	1.00e-02
3mglutac[m]	-643.60	2.73	-354.15	-383.84	-366.02	1.00e-05	1.00e-02
3mglutac[c]	-643.60	2.73	-382.65	-412.34	-394.53	1.00e-05	1.00e-02
3mglutac[e]	-643.60	2.73	-375.53	-405.22	-387.40	1.00e-05	1.00e-02
3mglutr[c]	-687.70	1.92	-339.76	-369.45	-351.64	1.00e-05	1.00e-02
3mglutr[e]	-687.70	1.92	-330.26	-359.95	-342.14	1.00e-05	1.00e-02
ppiogly[m]	-473.74	4.03	-87.82	-117.51	-99.69	1.00e-05	1.00e-02
ppiogly[c]	-473.74	4.03	-125.95	-155.64	-137.82	1.00e-05	1.00e-02
ppiogly[e]	-473.74	4.03	-116.39	-146.08	-128.27	1.00e-05	1.00e-02
mvlac[c]	-361.36	3.76	73.56	43.87	61.68	1.00e-05	1.00e-02
mvlac[e]	-361.36	3.76	85.44	55.75	73.56	1.00e-05	1.00e-02
tiggly[m]	-444.87	3.19	37.48	7.80	25.61	1.00e-05	1.00e-02
tiggly[c]	-444.87	3.19	-10.39	-40.08	-22.27	1.00e-05	1.00e-02
tiggly[e]	-444.87	3.19	1.64	-28.05	-10.23	1.00e-05	1.00e-02
td2glutrcoa[m]	-2437.16	5.99	-748.70	-778.39	-760.57	1.00e-05	1.00e-02
3hglutcoa[m]	-2562.52	7.34	-777.57	-807.26	-789.45	1.00e-05	1.00e-02
3ohglutac[m]	-792.14	3.28	-502.69	-532.38	-514.56	1.00e-05	1.00e-02
3ohglutac[c]	-792.14	3.28	-531.19	-560.88	-543.07	1.00e-05	1.00e-02
3ohglutac[e]	-792.14	3.28	-524.06	-553.75	-535.94	1.00e-05	1.00e-02
glutacoa[m]	-2437.16	5.99	-748.70	-778.39	-760.57	1.00e-05	1.00e-02
glutcon[m]	-599.71	2.68	-406.74	-436.43	-418.62	1.00e-05	1.00e-02
glutcon[c]	-599.71	2.68	-425.75	-455.44	-437.63	1.00e-05	1.00e-02
glutcon[e]	-599.71	2.68	-421.00	-450.69	-432.87	1.00e-05	1.00e-02
3hivac[m]	-562.86	1.96	-128.68	-158.37	-140.56	1.00e-05	1.00e-02
3hivac[c]	-562.86	1.96	-171.44	-201.13	-183.31	1.00e-05	1.00e-02
3hivac[e]	-562.86	1.96	-160.75	-190.44	-172.62	1.00e-05	1.00e-02
3hadicoa[x]	-2556.61	8.32	-906.98	-936.67	-918.85	1.00e-05	1.00e-02
3hadpac[x]	-786.23	4.30	-447.80	-477.49	-459.67	1.00e-05	1.00e-02
3hadpac[c]	-786.23	4.30	-438.29	-467.98	-450.17	1.00e-05	1.00e-02
3hadpac[e]	-786.23	4.30	-428.79	-458.48	-440.67	1.00e-05	1.00e-02
3ohsebcoa[x]	-2453.22	13.16	-465.16	-494.85	-477.04	1.00e-05	1.00e-02
3ohsebac[x]	-682.84	8.80	-5.99	-35.68	-17.87	1.00e-05	1.00e-02
3ohsebac[c]	-682.84	8.80	13.02	-16.67	1.14	1.00e-05	1.00e-02
3ohsebac[e]	-682.84	8.80	32.03	2.34	20.15	1.00e-05	1.00e-02
3ohsubcoa[x]	-2550.04	10.44	-731.22	-760.91	-743.09	1.00e-05	1.00e-02
3ohsubac[x]	-734.54	6.49	-226.89	-256.58	-238.77	1.00e-05	1.00e-02
3ohsubac[c]	-734.54	6.49	-212.63	-242.32	-224.51	1.00e-05	1.00e-02
3ohsubac[e]	-734.54	6.49	-198.38	-228.07	-210.26	1.00e-05	1.00e-02
caproic[c]	-339.64	1.95	138.76	109.07	126.88	1.00e-05	1.00e-02
5ohhexa[c]	-453.73	4.69	24.67	-5.01	12.80	1.00e-05	1.00e-02
5ohhexa[e]	-453.73	4.69	37.74	8.05	25.87	1.00e-05	1.00e-02
7ohocata[c]	-402.04	6.95	250.33	220.65	238.46	1.00e-05	1.00e-02
7ohocata[e]	-402.04	6.95	268.15	238.46	256.28	1.00e-05	1.00e-02
ethmalcoa[c]	-2497.37	7.71	-888.36	-918.05	-900.24	1.00e-05	1.00e-02
ethmalac[c]	-649.85	3.37	-389.44	-419.13	-401.32	1.00e-05	1.00e-02
ethmalac[e]	-649.85	3.37	-382.13	-411.82	-394.00	1.00e-05	1.00e-02
hexgly[c]	-444.58	4.00	164.09	134.40	152.21	1.00e-05	1.00e-02
hexgly[e]	-444.58	4.00	180.79	151.10	168.92	1.00e-05	1.00e-02
methsuccoa[c]	-2499.95	7.54	-890.94	-920.63	-902.81	1.00e-05	1.00e-02
methsucc[c]	-683.62	2.08	-422.73	-452.42	-434.60	1.00e-05	1.00e-02
methsucc[e]	-683.62	2.08	-415.58	-445.27	-427.46	1.00e-05	1.00e-02
subgly[c]	-680.54	9.59	-28.30	-57.98	-40.17	1.00e-05	1.00e-02
subgly[e]	-680.54	9.59	-10.43	-40.12	-22.31	1.00e-05	1.00e-02
4ohbut[m]	-481.13	5.18	-143.43	-173.12	-155.30	1.00e-05	1.00e-02
4ohbut[c]	-481.13	5.18	-176.68	-206.37	-188.56	1.00e-05	1.00e-02
4ohbut[e]	-481.13	5.18	-168.37	-198.06	-180.24	1.00e-05	1.00e-02
peste_hs[c]	-723.21	6.82	1364.42	1334.73	1352.54	1.00e-05	1.00e-02
2hydog[c]	-828.74	2.42	-567.79	-597.48	-579.66	1.00e-05	1.00e-02
2hydog[e]	-828.74	2.42	-560.66	-590.35	-572.54	1.00e-05	1.00e-02
glutar[c]	-653.14	3.80	-392.19	-421.88	-404.06	1.00e-05	1.00e-02
thexdd[m]	-219.27	5.60	1083.28	1053.59	1071.40	1.00e-05	1.00e-02
thexdd[c]	-219.27	5.60	955.01	925.32	943.13	1.00e-05	1.00e-02
thexdd[e]	-219.27	5.60	987.08	957.39	975.20	1.00e-05	1.00e-02
hexdtr[m]	-158.17	5.89	1047.90	1018.21	1036.02	1.00e-05	1.00e-02
hexdtr[c]	-158.17	5.89	929.14	899.45	917.26	1.00e-05	1.00e-02
hexdtr[e]	-158.17	5.89	958.83	929.14	946.95	1.00e-05	1.00e-02
hpdececoa[m]	-2066.42	6.47	731.59	701.90	719.72	1.00e-05	1.00e-02
hpdece[m]	-200.36	5.18	1102.19	1072.50	1090.32	1.00e-05	1.00e-02
hpdece[c]	-200.36	5.18	973.92	944.23	962.05	1.00e-05	1.00e-02
hpdece[e]	-200.36	5.18	1005.99	976.30	994.12	1.00e-05	1.00e-02
eic21114tr[c]	-73.72	16.75	1361.51	1331.82	1349.64	1.00e-05	1.00e-02
eic21114tr[e]	-73.72	16.75	1400.71	1371.02	1388.83	1.00e-05	1.00e-02
5eipenc[m]	-69.00	7.71	1330.04	1300.35	1318.17	1.00e-05	1.00e-02
5eipenc[c]	-69.00	7.71	1192.28	1162.59	1180.40	1.00e-05	1.00e-02
5eipenc[e]	-69.00	7.71	1226.72	1197.03	1214.84	1.00e-05	1.00e-02
T4hcinnm[e]	-163.67	3.21	149.05	119.36	137.17	1.00e-05	1.00e-02
agm[c]	-2.18	8.44	693.69	664.00	681.82	1.00e-05	1.00e-02
agm[e]	-2.18	8.44	712.69	683.00	700.81	1.00e-05	1.00e-02
andrstndn[e]	-100.91	12.90	1060.78	1031.09	1048.90	1.00e-05	1.00e-02
eandrstrn[c]	-247.84	10.41	969.95	940.26	958.08	1.00e-05	1.00e-02
eandrstrn[e]	-247.84	10.41	1003.20	973.52	991.33	1.00e-05	1.00e-02
ahandrostan[c]	-142.06	13.00	1162.72	1133.03	1150.84	1.00e-05	1.00e-02
ahandrostan[e]	-142.06	13.00	1198.34	1168.66	1186.47	1.00e-05	1.00e-02
andrstandn[c]	-123.23	15.81	1094.56	1064.87	1082.68	1.00e-05	1.00e-02
andrstandn[e]	-123.23	15.81	1127.81	1098.12	1115.94	1.00e-05	1.00e-02
CE2209[e]	-144.88	14.56	1284.88	1255.19	1273.01	1.00e-05	1.00e-02
C05301[e]	-196.87	9.19	875.42	845.74	863.55	1.00e-05	1.00e-02
C05299[e]	-252.63	8.30	819.68	789.99	807.80	1.00e-05	1.00e-02
C05302[e]	-268.58	9.17	893.09	863.41	881.22	1.00e-05	1.00e-02
CE5072[e]	-273.83	15.71	1245.29	1215.60	1233.42	1.00e-05	1.00e-02
11docrtsl[e]	-383.37	14.45	957.03	927.34	945.15	1.00e-05	1.00e-02
11docrtstrn[e]	-234.15	14.29	1106.25	1076.56	1094.37	1.00e-05	1.00e-02
prgnlone[e]	-129.15	13.16	1300.61	1270.92	1288.73	1.00e-05	1.00e-02
CE2211[e]	-139.46	15.76	1379.66	1349.97	1367.79	1.00e-05	1.00e-02
17ahprgstrn[e]	-237.48	14.65	1102.93	1073.24	1091.05	1.00e-05	1.00e-02
17ahprgnlone[e]	-254.15	12.27	1175.61	1145.93	1163.74	1.00e-05	1.00e-02
C03681[e]	-133.75	17.91	1296.01	1266.32	1284.13	1.00e-05	1.00e-02
prgnlones[e]	-599.21	13.52	785.87	756.18	773.99	1.00e-05	1.00e-02
CE1352[e]	-725.87	12.45	659.21	629.52	647.34	1.00e-05	1.00e-02
mma[e]	-40.79	4.05	227.28	197.59	215.40	1.00e-05	1.00e-02
C05769[e]	-1338.72	8.55	180.39	150.70	168.51	1.00e-05	1.00e-02
mhista[e]	-26.89	2.07	509.11	479.43	497.24	1.00e-05	1.00e-02
CE2006[e]	-141.40	3.42	573.48	543.79	561.60	1.00e-05	1.00e-02
n8aspmd[e]	-138.24	9.40	885.08	855.39	873.21	1.00e-05	1.00e-02
CE4890[e]	-135.54	4.33	577.55	547.86	565.67	1.00e-05	1.00e-02
C09642[e]	-154.10	3.72	471.07	441.38	459.19	1.00e-05	1.00e-02
ppp9[e]	-553.96	7.27	875.80	846.11	863.92	1.00e-05	1.00e-02
mlthf[e]	-497.03	5.52	439.26	409.57	427.39	1.00e-05	1.00e-02
trypta[e]	177.18	2.54	758.00	728.31	746.12	1.00e-05	1.00e-02
selmeth[e]	-268.49	3.85	222.95	193.26	211.07	1.00e-05	1.00e-02
CE7090[e]	-247.20	8.11	1048.52	1018.83	1036.64	1.00e-05	1.00e-02
CE7085[e]	-255.15	7.80	1040.57	1010.88	1028.69	1.00e-05	1.00e-02
CE7096[e]	-420.01	5.10	965.07	935.38	953.20	1.00e-05	1.00e-02
CE4877[e]	-270.72	5.85	935.64	905.95	923.76	1.00e-05	1.00e-02
CE1447[c]	-749.84	6.93	598.43	568.74	586.55	1.00e-05	1.00e-02
CE1447[e]	-749.84	6.93	635.24	605.55	623.37	1.00e-05	1.00e-02
C05770[e]	-1338.72	8.55	180.39	150.70	168.51	1.00e-05	1.00e-02
CE2705[e]	-284.97	2.63	295.84	266.15	283.96	1.00e-05	1.00e-02
13dampp[e]	-51.43	4.94	484.32	454.63	472.45	1.00e-05	1.00e-02
hdd2crn[e]	-455.21	6.37	1466.03	1436.34	1454.15	1.00e-05	1.00e-02
N1aspmd[e]	-145.83	8.83	878.07	848.38	866.19	1.00e-05	1.00e-02
CE1918[e]	-62.63	2.96	428.82	399.13	416.94	1.00e-05	1.00e-02
34dhoxmand[e]	-407.32	4.17	-94.63	-124.32	-106.50	1.00e-05	1.00e-02
CE6205[e]	-175.38	3.23	405.46	375.77	393.59	1.00e-05	1.00e-02
1a25dhvitd3[e]	-210.05	15.71	1755.87	1726.18	1743.99	1.00e-05	1.00e-02
CE4969[c]	-440.36	2.80	-5.57	-35.26	-17.45	1.00e-05	1.00e-02
CE4969[e]	-440.36	2.80	6.35	-23.34	-5.52	1.00e-05	1.00e-02
CE1310[c]	-502.37	3.40	-154.61	-184.30	-166.48	1.00e-05	1.00e-02
CE1310[e]	-502.37	3.40	-145.05	-174.74	-156.92	1.00e-05	1.00e-02
4hbz[c]	-320.71	3.36	-103.27	-132.96	-115.15	1.00e-05	1.00e-02
sucsal[c]	-463.78	4.01	-246.32	-276.01	-258.19	1.00e-05	1.00e-02
sucsal[e]	-463.78	4.01	-240.38	-270.07	-252.25	1.00e-05	1.00e-02
CE7081[c]	-269.58	7.77	991.69	962.00	979.81	1.00e-05	1.00e-02
CE7081[e]	-269.58	7.77	1026.13	996.44	1014.25	1.00e-05	1.00e-02
egme[c]	-397.19	6.40	385.61	355.92	373.74	1.00e-05	1.00e-02
egme[e]	-397.19	6.40	406.95	377.26	395.08	1.00e-05	1.00e-02
12harachd[c]	-290.19	6.31	1058.06	1028.37	1046.19	1.00e-05	1.00e-02
12harachd[e]	-290.19	6.31	1094.88	1065.19	1083.01	1.00e-05	1.00e-02
18harachd[c]	-287.98	9.53	1060.28	1030.59	1048.40	1.00e-05	1.00e-02
18harachd[e]	-287.98	9.53	1097.10	1067.41	1085.22	1.00e-05	1.00e-02
sql[c]	127.41	14.61	2302.04	2272.35	2290.16	1.00e-05	1.00e-02
sql[e]	127.41	14.61	2361.41	2331.73	2349.54	1.00e-05	1.00e-02
orn_D[c]	-295.72	5.76	269.66	239.97	257.78	1.00e-05	1.00e-02
orn_D[e]	-295.72	5.76	285.08	255.39	273.21	1.00e-05	1.00e-02
5g2oxpt[c]	-337.71	8.27	140.71	111.02	128.83	1.00e-05	1.00e-02
5g2oxpt[e]	-337.71	8.27	153.77	124.08	141.89	1.00e-05	1.00e-02
dhea[e]	-132.50	11.77	1118.54	1088.85	1106.66	1.00e-05	1.00e-02
estrone[e]	-92.48	8.02	890.47	860.78	878.59	1.00e-05	1.00e-02
C05298[e]	-180.93	8.31	802.01	772.32	790.13	1.00e-05	1.00e-02
HC02020[c]	-267.62	7.82	3037.81	3008.12	3025.93	1.00e-05	1.00e-02
HC02020[e]	-267.62	7.82	3128.06	3098.37	3116.18	1.00e-05	1.00e-02
xol24oh[c]	-154.34	15.82	1846.31	1816.63	1834.44	1.00e-05	1.00e-02
xol24oh[e]	-154.34	15.82	1900.94	1871.25	1889.07	1.00e-05	1.00e-02
xol27oh[e]	-129.58	16.83	1925.70	1896.01	1913.82	1.00e-05	1.00e-02
xol25oh[c]	-191.36	16.68	1809.29	1779.61	1797.42	1.00e-05	1.00e-02
xol25oh[e]	-191.36	16.68	1863.92	1834.23	1852.05	1.00e-05	1.00e-02
dsmsterol[e]	-47.26	15.56	1918.66	1888.98	1906.79	1.00e-05	1.00e-02
chsterols[e]	-464.82	16.65	1545.78	1516.09	1533.91	1.00e-05	1.00e-02
3ityr_L[e]	-295.36	5.49	150.96	121.27	139.08	1.00e-05	1.00e-02
35diotyr[e]	-252.94	6.16	145.89	116.20	134.02	1.00e-05	1.00e-02
13_cis_retn[e]	-232.67	7.35	973.68	943.99	961.80	1.00e-05	1.00e-02
CE1617[e]	-260.25	6.97	946.10	916.41	934.23	1.00e-05	1.00e-02
HC00005[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
HC00006[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
HC00007[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
HC00008[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
HC00009[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
idl_hs[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
ldl_hs[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
hdl_hs[e]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
myelin_hs[c]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
HC00460[e]	-487.86	4.34	-264.48	-294.16	-276.35	1.00e-05	1.00e-02
fna5moxam[e]	-425.40	6.07	289.39	259.70	277.51	1.00e-05	1.00e-02
CE5643[e]	-36.88	1.94	-37.22	-66.91	-49.10	1.00e-05	1.00e-02
CE1401[e]	-84.06	3.41	272.07	242.38	260.20	1.00e-05	1.00e-02
glucys[e]	-725.90	6.23	-145.16	-174.85	-157.03	1.00e-05	1.00e-02
melatn[e]	-183.14	3.72	531.36	501.67	519.48	1.00e-05	1.00e-02
6hoxmelatn[e]	-242.20	3.74	472.43	442.74	460.55	1.00e-05	1.00e-02
C10164[e]	-260.10	2.61	-81.41	-111.10	-93.29	1.00e-05	1.00e-02
C05767[e]	-2592.43	13.81	-1252.04	-1281.73	-1263.92	1.00e-05	1.00e-02
ppbng[e]	-699.88	4.62	-119.23	-148.92	-131.10	1.00e-05	1.00e-02
12ppd_R[e]	-358.84	3.03	-1.40	-31.09	-13.28	1.00e-05	1.00e-02
ametam[e]	-40.61	4.39	1030.96	1001.27	1019.09	1.00e-05	1.00e-02
xylu_L[e]	-720.51	3.08	-273.72	-303.40	-285.59	1.00e-05	1.00e-02
xylu_D[e]	-756.13	3.08	-309.33	-339.02	-321.21	1.00e-05	1.00e-02
CE0737[e]	-126.03	3.24	7.01	-22.68	-4.86	1.00e-05	1.00e-02
sphings[e]	-151.70	6.83	1546.08	1516.39	1534.20	1.00e-05	1.00e-02
im4ac[e]	-362.11	2.40	-139.26	-168.95	-151.14	1.00e-05	1.00e-02
aact[e]	-151.19	2.77	204.96	175.28	193.09	1.00e-05	1.00e-02
sphgn[e]	-205.22	5.23	1581.92	1552.23	1570.04	1.00e-05	1.00e-02
C13856[e]	-340.13	12.37	1357.71	1328.02	1345.83	1.00e-05	1.00e-02
prist[e]	-198.23	11.88	1454.92	1425.23	1443.05	1.00e-05	1.00e-02
CE2049[e]	-537.64	4.81	936.79	907.10	924.91	1.00e-05	1.00e-02
CE2047[e]	-547.97	5.37	926.47	896.78	914.59	1.00e-05	1.00e-02
fdp[e]	-2611.99	1.40	-2165.53	-2195.22	-2177.40	1.00e-05	1.00e-02
coke[e]	-291.36	6.23	691.44	661.75	679.56	1.00e-05	1.00e-02
coke[c]	-291.36	6.23	665.37	635.68	653.50	1.00e-05	1.00e-02
5a2opntn[e]	-324.84	7.11	77.27	47.58	65.39	1.00e-05	1.00e-02
5a2opntn[c]	-324.84	7.11	66.58	36.90	54.71	1.00e-05	1.00e-02
arg_D[c]	-274.13	8.61	378.20	348.51	366.32	1.00e-05	1.00e-02
