Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
h[p]	-0.00	0.00	45.72	0.00	0.00	2.00e-08	2.00e-08
glcn[e]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
glcn[p]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
kdolipid4[c]	0.00	100000.00	6360.10	-189669.59	202350.01	1.00e-05	2.00e-02
glcr[c]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
hacolipa[e]	0.00	100000.00	15407.41	-180622.28	211397.32	1.00e-05	2.00e-02
kphphhlipa[c]	0.00	100000.00	11121.96	-184907.73	207111.87	1.00e-05	2.00e-02
halipa[e]	0.00	100000.00	10496.35	-185533.34	206486.26	1.00e-05	2.00e-02
hco3[c]	-586.81	4.81	-541.09	-580.21	-541.75	1.00e-05	2.00e-02
glcr[e]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
lac__D[c]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
glcr[p]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
glcur1p[e]	0.00	100000.00	364.91	-195664.78	196354.82	1.00e-05	2.00e-02
glcur1p[p]	0.00	100000.00	364.91	-195664.78	196354.82	1.00e-05	2.00e-02
hcys__L[c]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
hdca[c]	0.00	100000.00	1443.15	-194586.54	197433.06	1.00e-05	2.00e-02
lac__D[e]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
hdca[e]	0.00	100000.00	1443.15	-194586.54	197433.06	1.00e-05	2.00e-02
glcur[c]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
lac__D[p]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
glcur[e]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
hdca[p]	0.00	100000.00	1443.15	-194586.54	197433.06	1.00e-05	2.00e-02
lac__L[c]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
hdcea[c]	0.00	100000.00	1349.99	-194679.70	197339.90	1.00e-05	2.00e-02
glcur[p]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
gln__L[c]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
lac__L[e]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
gln__L[e]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
hdcea[e]	0.00	100000.00	1349.99	-194679.70	197339.90	1.00e-05	2.00e-02
hdcea[p]	0.00	100000.00	1349.99	-194679.70	197339.90	1.00e-05	2.00e-02
lac__L[p]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
gln__L[p]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
lald__D[c]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
glntrna[c]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
hdcoa[c]	0.00	100000.00	2781.10	-193248.59	198771.01	1.00e-05	2.00e-02
lald__L[c]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
hdd2coa[c]	0.00	100000.00	2781.10	-193248.59	198771.01	1.00e-05	2.00e-02
glu1sa[c]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
lcts[c]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
glu5p[c]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
hdeACP[c]	0.00	100000.00	2281.61	-193748.08	198271.52	1.00e-05	2.00e-02
lcts[e]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
hemeO[c]	0.00	100000.00	2605.10	-193424.59	198595.01	1.00e-05	2.00e-02
glu5sa[c]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
lcts[p]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
glu__D[c]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
glu__L[c]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
hexACP[c]	0.00	100000.00	1443.15	-194586.54	197433.06	1.00e-05	2.00e-02
hg2[c]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
leu__L[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
hg2[e]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
glu__L[e]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
leu__L[e]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
glu__L[p]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
hg2[p]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
leu__L[p]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
hhlipa[c]	0.00	100000.00	10216.87	-185812.82	206206.78	1.00e-05	2.00e-02
glucys[c]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
leutrna[c]	0.00	100000.00	558.11	-195471.58	196548.02	1.00e-05	2.00e-02
glutrna[c]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
his__L[c]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
lgt__S[c]	0.00	100000.00	930.76	-195098.93	196920.67	1.00e-05	2.00e-02
his__L[e]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
glx[c]	0.00	100000.00	45.72	-195983.97	196035.63	1.00e-05	2.00e-02
lipa[c]	0.00	100000.00	9098.92	-186930.77	205088.83	1.00e-05	2.00e-02
gly[c]	0.00	100000.00	232.91	-195796.78	196222.82	1.00e-05	2.00e-02
his__L[p]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
lipa_old_[c]	0.00	100000.00	9378.41	-186651.28	205368.32	1.00e-05	2.00e-02
hisp[c]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
gly[e]	0.00	100000.00	232.91	-195796.78	196222.82	1.00e-05	2.00e-02
lipa_old_[e]	0.00	100000.00	9378.41	-186651.28	205368.32	1.00e-05	2.00e-02
gly[p]	0.00	100000.00	232.91	-195796.78	196222.82	1.00e-05	2.00e-02
glyald[c]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
histd[c]	0.00	100000.00	558.11	-195471.58	196548.02	1.00e-05	2.00e-02
histrna[c]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
lipa_old_[p]	0.00	100000.00	9378.41	-186651.28	205368.32	1.00e-05	2.00e-02
hkndd[c]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
glyald[e]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
lipa[e]	0.00	100000.00	9098.92	-186930.77	205088.83	1.00e-05	2.00e-02
glyald[p]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
hkntd[c]	0.00	100000.00	276.05	-195753.64	196265.96	1.00e-05	2.00e-02
lipa[p]	0.00	100000.00	9098.92	-186930.77	205088.83	1.00e-05	2.00e-02
hlipa[c]	0.00	100000.00	9657.89	-186371.80	205647.81	1.00e-05	2.00e-02
glyb[c]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
lipidA[c]	0.00	100000.00	5855.45	-190174.24	201845.36	1.00e-05	2.00e-02
glyb[e]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
hmbil[c]	0.00	100000.00	1715.03	-194314.66	197704.94	1.00e-05	2.00e-02
lipidAds[c]	0.00	100000.00	5912.35	-190117.34	201902.26	1.00e-05	2.00e-02
hmfurn[c]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
glyb[p]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
lipidX[c]	0.00	100000.00	2977.75	-193051.94	198967.66	1.00e-05	2.00e-02
glyc2p[e]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
hmgth[c]	0.00	100000.00	837.60	-195192.09	196827.51	1.00e-05	2.00e-02
lpp[p]	0.00	100000.00	1397.43	-194632.26	197387.34	1.00e-05	2.00e-02
hom__L[c]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
glyc2p[p]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
lys__L[c]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
glyc3p[c]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
hom__L[e]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
hom__L[p]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
glyc3p[e]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
lys__L[e]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
glyc3p[p]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
hphhlipa[c]	0.00	100000.00	10705.17	-185324.52	206695.09	1.00e-05	2.00e-02
lys__L[p]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
hpyr[c]	0.00	100000.00	138.88	-195890.81	196128.79	1.00e-05	2.00e-02
glyc__R[c]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
lystrna[c]	0.00	100000.00	648.69	-195380.99	196638.61	1.00e-05	2.00e-02
glyc__R[e]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
hqn[c]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
hx2coa[c]	0.00	100000.00	1849.48	-194180.21	197839.39	1.00e-05	2.00e-02
lyx__L[c]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
hxa[c]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
glyc__R[p]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
lyx__L[e]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
glyc[c]	0.00	100000.00	372.65	-195657.04	196362.56	1.00e-05	2.00e-02
glyc[e]	0.00	100000.00	372.65	-195657.04	196362.56	1.00e-05	2.00e-02
hxa[e]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
lyx__L[p]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
hxa[p]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
glyc[p]	0.00	100000.00	372.65	-195657.04	196362.56	1.00e-05	2.00e-02
malACP[c]	0.00	100000.00	1021.34	-195008.35	197011.25	1.00e-05	2.00e-02
glyclt[c]	0.00	100000.00	138.88	-195890.81	196128.79	1.00e-05	2.00e-02
glyclt[e]	0.00	100000.00	138.88	-195890.81	196128.79	1.00e-05	2.00e-02
hxan[c]	0.00	100000.00	186.32	-195843.36	196176.24	1.00e-05	2.00e-02
hxan[e]	0.00	100000.00	186.32	-195843.36	196176.24	1.00e-05	2.00e-02
hxan[p]	0.00	100000.00	186.32	-195843.36	196176.24	1.00e-05	2.00e-02
glyclt[p]	0.00	100000.00	138.88	-195890.81	196128.79	1.00e-05	2.00e-02
mal__D[c]	0.00	100000.00	182.88	-195846.81	196172.80	1.00e-05	2.00e-02
glycogen[c]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
hxcoa[c]	0.00	100000.00	1942.64	-194087.05	197932.55	1.00e-05	2.00e-02
iasp[c]	0.00	100000.00	136.30	-195893.39	196126.21	1.00e-05	2.00e-02
mal__D[e]	0.00	100000.00	182.88	-195846.81	196172.80	1.00e-05	2.00e-02
ichor[c]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
glytrna[c]	0.00	100000.00	185.46	-195844.22	196175.38	1.00e-05	2.00e-02
mal__D[p]	0.00	100000.00	182.88	-195846.81	196172.80	1.00e-05	2.00e-02
gmhep17bp[c]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
gmhep1p[c]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
icit[c]	0.00	100000.00	225.16	-195804.52	196215.08	1.00e-05	2.00e-02
mal__L[c]	0.00	100000.00	182.88	-195846.81	196172.80	1.00e-05	2.00e-02
icolipa[c]	0.00	100000.00	11587.77	-184441.92	207577.68	1.00e-05	2.00e-02
gmhep7p[c]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
mal__L[e]	0.00	100000.00	182.88	-195846.81	196172.80	1.00e-05	2.00e-02
gmp[c]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
idon__L[c]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
mal__L[p]	0.00	100000.00	182.88	-195846.81	196172.80	1.00e-05	2.00e-02
idon__L[e]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
gmp[e]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
malcoa[c]	0.00	100000.00	1515.67	-194514.02	197505.58	1.00e-05	2.00e-02
gmp[p]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
idon__L[p]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
malt6p[c]	0.00	100000.00	974.76	-195054.93	196964.67	1.00e-05	2.00e-02
idp[c]	0.00	100000.00	504.65	-195525.04	196494.56	1.00e-05	2.00e-02
gp4g[c]	0.00	100000.00	1104.18	-194925.51	197094.09	1.00e-05	2.00e-02
ile__L[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
grdp[c]	0.00	100000.00	784.14	-195245.55	196774.05	1.00e-05	2.00e-02
malt[c]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
grxox[c]	0.00	100000.00	0.00	-196029.69	195989.91	1.00e-05	2.00e-02
ile__L[e]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
malt[e]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
ile__L[p]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
grxrd[c]	0.00	100000.00	93.16	-195936.53	196083.07	1.00e-05	2.00e-02
malt[p]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
gsn[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
iletrna[c]	0.00	100000.00	558.11	-195471.58	196548.02	1.00e-05	2.00e-02
malthp[c]	0.00	100000.00	3353.84	-192675.85	199343.75	1.00e-05	2.00e-02
imacp[c]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
gsn[e]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
imp[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
malthx[c]	0.00	100000.00	2888.03	-193141.66	198877.94	1.00e-05	2.00e-02
imp[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
gsn[p]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
malthx[e]	0.00	100000.00	2888.03	-193141.66	198877.94	1.00e-05	2.00e-02
gthox[c]	0.00	100000.00	1393.99	-194635.70	197383.90	1.00e-05	2.00e-02
imp[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
malthx[p]	0.00	100000.00	2888.03	-193141.66	198877.94	1.00e-05	2.00e-02
indole[c]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
gthox[e]	0.00	100000.00	1393.99	-194635.70	197383.90	1.00e-05	2.00e-02
maltpt[c]	0.00	100000.00	2422.21	-193607.47	198412.13	1.00e-05	2.00e-02
gthox[p]	0.00	100000.00	1393.99	-194635.70	197383.90	1.00e-05	2.00e-02
indole[e]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
maltpt[e]	0.00	100000.00	2422.21	-193607.47	198412.13	1.00e-05	2.00e-02
indole[p]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
gthrd[c]	0.00	100000.00	744.44	-195285.25	196734.35	1.00e-05	2.00e-02
maltpt[p]	0.00	100000.00	2422.21	-193607.47	198412.13	1.00e-05	2.00e-02
gthrd[e]	0.00	100000.00	744.44	-195285.25	196734.35	1.00e-05	2.00e-02
inost[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
malttr[c]	0.00	100000.00	1490.59	-194539.10	197480.51	1.00e-05	2.00e-02
inost[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
gthrd[p]	0.00	100000.00	744.44	-195285.25	196734.35	1.00e-05	2.00e-02
gtp[c]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
inost[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
malttr[e]	0.00	100000.00	1490.59	-194539.10	197480.51	1.00e-05	2.00e-02
ins[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
gtp[e]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
malttr[p]	0.00	100000.00	1490.59	-194539.10	197480.51	1.00e-05	2.00e-02
gtp[p]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
ins[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
maltttr[c]	0.00	100000.00	1956.40	-194073.28	197946.32	1.00e-05	2.00e-02
ins[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
gtspmd[c]	0.00	100000.00	1673.48	-194356.21	197663.39	1.00e-05	2.00e-02
maltttr[e]	0.00	100000.00	1956.40	-194073.28	197946.32	1.00e-05	2.00e-02
ipdp[c]	0.00	100000.00	411.49	-195618.20	196401.40	1.00e-05	2.00e-02
maltttr[p]	0.00	100000.00	1956.40	-194073.28	197946.32	1.00e-05	2.00e-02
isetac[c]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
gua[c]	0.00	100000.00	232.91	-195796.78	196222.82	1.00e-05	2.00e-02
man1p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
gua[e]	0.00	100000.00	232.91	-195796.78	196222.82	1.00e-05	2.00e-02
isetac[e]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
man6p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
isetac[p]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
gua[p]	0.00	100000.00	232.91	-195796.78	196222.82	1.00e-05	2.00e-02
man6p[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
itp[c]	0.00	100000.00	498.63	-195531.06	196488.54	1.00e-05	2.00e-02
man6p[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
k[c]	0.00	100000.00	-0.86	-196030.55	195989.05	1.00e-05	2.00e-02
man6pglyc[c]	0.00	100000.00	644.39	-195385.30	196634.31	1.00e-05	2.00e-02
man[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
metsox_R__L[p]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
man[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
metsox_S__L[c]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
o2[p]	16.40	4.81	16.40	-22.72	15.74	1.00e-05	2.00e-02
man[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
metsox_S__L[e]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
mana[c]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
metsox_S__L[p]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
o2s[c]	0.00	100000.00	-0.86	-196030.55	195989.05	1.00e-05	2.00e-02
manglyc[e]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
o2s[e]	0.00	100000.00	-0.86	-196030.55	195989.05	1.00e-05	2.00e-02
mettrna[c]	0.00	100000.00	464.95	-195564.74	196454.86	1.00e-05	2.00e-02
manglyc[p]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
mg2[c]	-455.26	4.81	-458.70	-497.82	-459.36	1.00e-05	2.00e-02
o2s[p]	0.00	100000.00	-0.86	-196030.55	195989.05	1.00e-05	2.00e-02
melib[c]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
oaa[c]	0.00	100000.00	89.72	-195939.97	196079.63	1.00e-05	2.00e-02
mg2[e]	-455.26	4.81	-458.70	-497.82	-459.36	1.00e-05	2.00e-02
melib[e]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
mg2[p]	-455.26	4.81	-458.70	-497.82	-459.36	1.00e-05	2.00e-02
mi1p__D[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
micit[c]	0.00	100000.00	318.33	-195711.36	196308.24	1.00e-05	2.00e-02
oc2coa[c]	0.00	100000.00	2035.80	-193993.88	198025.72	1.00e-05	2.00e-02
ocACP[c]	0.00	100000.00	1629.48	-194400.21	197619.39	1.00e-05	2.00e-02
melib[p]	0.00	100000.00	1024.78	-195004.91	197014.70	1.00e-05	2.00e-02
occoa[c]	0.00	100000.00	2128.97	-193900.72	198118.88	1.00e-05	2.00e-02
ocdcaACP[c]	0.00	100000.00	2561.10	-193468.59	198551.01	1.00e-05	2.00e-02
minohp[e]	0.00	100000.00	155.63	-195874.06	196145.54	1.00e-05	2.00e-02
mercppyr[c]	0.00	100000.00	138.88	-195890.81	196128.79	1.00e-05	2.00e-02
minohp[p]	0.00	100000.00	155.63	-195874.06	196145.54	1.00e-05	2.00e-02
ocdca[c]	0.00	100000.00	1629.48	-194400.21	197619.39	1.00e-05	2.00e-02
met__D[c]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
ocdca[e]	0.00	100000.00	1629.48	-194400.21	197619.39	1.00e-05	2.00e-02
mlthf[c]	0.00	100000.00	974.76	-195054.93	196964.67	1.00e-05	2.00e-02
ocdca[p]	0.00	100000.00	1629.48	-194400.21	197619.39	1.00e-05	2.00e-02
met__D[e]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
ocdcea[c]	0.00	100000.00	1536.31	-194493.37	197526.23	1.00e-05	2.00e-02
mmcoa__R[c]	0.00	100000.00	1608.83	-194420.86	197598.75	1.00e-05	2.00e-02
met__D[p]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
mmcoa__S[c]	0.00	100000.00	1608.83	-194420.86	197598.75	1.00e-05	2.00e-02
ocdcea[e]	0.00	100000.00	1536.31	-194493.37	197526.23	1.00e-05	2.00e-02
mmet[c]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
met__L[c]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
mmet[e]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
ocdcea[p]	0.00	100000.00	1536.31	-194493.37	197526.23	1.00e-05	2.00e-02
octa[c]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
met__L[e]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
octa[e]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
mmet[p]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
met__L[p]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
mn2[c]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
octa[p]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
methf[c]	0.00	100000.00	930.76	-195098.93	196920.67	1.00e-05	2.00e-02
octdp[c]	0.00	100000.00	3020.03	-193009.66	199009.94	1.00e-05	2.00e-02
mn2[e]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
metsox_R__L[c]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
mn2[p]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
octeACP[c]	0.00	100000.00	2467.94	-193561.75	198457.85	1.00e-05	2.00e-02
metsox_R__L[e]	0.00	100000.00	512.39	-195517.30	196502.30	1.00e-05	2.00e-02
od2coa[c]	0.00	100000.00	2967.42	-193062.26	198957.34	1.00e-05	2.00e-02
mnl1p[c]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
pgp141[p]	0.00	100000.00	2833.70	-193195.99	198823.61	1.00e-05	2.00e-02
mnl[e]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
mnl[p]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
mobd[c]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
odecoa[c]	0.00	100000.00	2967.42	-193062.26	198957.34	1.00e-05	2.00e-02
ohpb[c]	0.00	100000.00	178.58	-195851.11	196168.49	1.00e-05	2.00e-02
op4en[c]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
pgp160[c]	0.00	100000.00	3392.68	-192637.01	199382.59	1.00e-05	2.00e-02
orn[c]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
mobd[e]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
pgp160[p]	0.00	100000.00	3392.68	-192637.01	199382.59	1.00e-05	2.00e-02
mobd[p]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
orn[e]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
pgp161[c]	0.00	100000.00	3206.35	-192823.34	199196.26	1.00e-05	2.00e-02
orn[p]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
mql8[c]	0.00	100000.00	3447.00	-192582.69	199436.91	1.00e-05	2.00e-02
pgp161[p]	0.00	100000.00	3206.35	-192823.34	199196.26	1.00e-05	2.00e-02
mqn8[c]	0.00	100000.00	3353.84	-192675.85	199343.75	1.00e-05	2.00e-02
orot5p[c]	0.00	100000.00	458.07	-195571.62	196447.98	1.00e-05	2.00e-02
pgp180[c]	0.00	100000.00	3765.32	-192264.36	199755.24	1.00e-05	2.00e-02
orot[c]	0.00	100000.00	138.88	-195890.81	196128.79	1.00e-05	2.00e-02
orot[e]	0.00	100000.00	138.88	-195890.81	196128.79	1.00e-05	2.00e-02
