Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
HEPK1	-0.00	200000.00	-18.92	-392058.12	392020.28
GUR1PPpp	-854.83	141421.36	-851.39	-278086.54	276343.98
H2O2tex	0.00	0.00	0.00	-19.60	19.60
H2Otex	0.00	0.00	0.00	0.00	0.00
HEPK2	-0.00	200000.00	-25.80	-392065.01	392013.40
H2Otpp	0.00	0.00	0.00	0.00	0.00
HEPT1	-0.00	200000.00	-5.16	-392044.36	392034.04
EX_hom__L_e	NaN	NaN	NaN	NaN	NaN
HEPT2	-0.00	200000.00	-5.16	-392044.36	392034.04
HEPT3	-0.00	200000.00	-5.16	-392044.36	392034.04
HEPT4	-0.00	200000.00	-5.16	-392044.36	392034.04
H2SO	-788.89	14.90	-794.05	-822.69	-685.86
H2St1pp	0.00	0.00	0.00	-19.60	19.60
HETZK	-0.00	200000.00	1.72	-392037.48	392040.92
EX_hxa_e	NaN	NaN	NaN	NaN	NaN
HEX1	-0.00	200000.00	1.72	-392037.48	392040.92
HEX4	-0.00	200000.00	1.72	-392037.48	392040.92
H2Stex	0.00	0.00	0.00	-19.60	19.60
H2tex	0.00	0.00	0.00	-19.60	19.60
H2tpp	0.00	0.00	0.00	-19.60	19.60
HEX7	-0.00	200000.00	1.72	-392037.48	392040.92
HEXt2rpp	0.00	0.00	-0.00	-19.60	19.60
HACD1i	18.06	141421.36	14.62	-277210.44	277239.68
EX_hxan_e	NaN	NaN	NaN	NaN	NaN
HACD2i	18.06	141421.36	14.62	-277210.44	277239.68
HACD3i	18.06	141421.36	14.62	-277210.44	277239.68
HACD4i	18.06	141421.36	14.62	-277210.44	277239.68
HG2abcpp	-854.83	141421.36	-835.75	-278090.50	276379.22
HG2t3pp	0.00	0.00	8.68	-10.92	28.28
HG2tex	0.00	0.00	0.00	-19.60	19.60
HISTD	273.65	141421.36	266.76	-276977.90	277511.43
EX_idon__L_e	NaN	NaN	NaN	NaN	NaN
HISTP	-854.83	141421.36	-858.27	-278093.42	276337.10
HISTRS	-1971.07	223606.80	-1969.35	-440297.47	436358.78
HISabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
HISt2rpp	0.00	0.00	-8.68	-28.28	10.92
Htex	0.00	0.00	0.00	0.00	0.00
ICDHyr	-364.78	141421.36	-366.50	-277621.25	276848.47
ICHORS_copy1	0.00	141421.36	0.00	-277205.46	277205.46
ICHORS_copy2	0.00	141421.36	0.00	-277205.46	277205.46
HIStex	0.00	0.00	-0.00	-19.60	19.60
HKNDDH	237.53	173205.08	235.81	-339295.44	339727.28
ICHORT	237.53	173205.08	239.25	-339292.00	339730.72
ICL	0.00	173205.08	3.44	-339527.81	339494.91
HKNTDH	237.53	173205.08	235.81	-339295.44	339727.28
EX_ile__L_e	NaN	NaN	NaN	NaN	NaN
HMBS	-80.15	412310.56	-135.20	-808371.99	808061.82
HMPK1	-0.00	200000.00	1.72	-392037.48	392040.92
IDOND	-18.06	141421.36	-14.62	-277239.68	277210.44
IDOND2	-21.22	141421.36	-14.34	-277239.40	277210.72
IDONt2rpp	0.00	0.00	-0.00	-19.60	19.60
HOMt2pp	0.00	0.00	-8.68	-28.28	10.92
IDONtex	0.00	0.00	0.00	-19.60	19.60
EX_imp_e	NaN	NaN	NaN	NaN	NaN
IG3PS	-0.00	223606.80	5.16	-438333.05	438303.60
IGPDH	-237.53	141421.36	-237.53	-277442.99	276967.93
HOMtex	0.00	0.00	-0.00	-19.60	19.60
HOPNTAL	0.00	173205.08	-0.00	-339531.25	339491.47
HPPK2	-0.00	200000.00	1.72	-392037.48	392040.92
IGPS	-623.53	141421.36	-618.37	-277853.52	276577.00
ILETA	0.00	200000.00	1.72	-392037.48	392040.92
HPPPNDO	-16.40	141421.36	-19.84	-277215.21	277215.31
ILETRS	-1971.07	223606.80	-1969.35	-440297.47	436358.78
HPPPNt2rpp	0.00	0.00	0.00	-19.60	19.60
EX_indole_e	NaN	NaN	NaN	NaN	NaN
HPPPNtex	0.00	0.00	-0.00	-19.60	19.60
HPYRI	0.00	141421.36	-0.00	-277205.46	277205.46
HPYRRx	-18.06	141421.36	-14.62	-277239.68	277210.44
HPYRRy	-21.22	141421.36	-14.34	-277239.40	277210.72
HSDy	21.22	141421.36	14.34	-277210.72	277239.40
HSK	-0.00	200000.00	1.72	-392037.48	392040.92
ILEabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
ILEt2rpp	0.00	0.00	-8.68	-28.28	10.92
ILEtex	0.00	0.00	-0.00	-19.60	19.60
IMPC	237.53	141421.36	237.53	-276967.93	277442.99
IMPD	255.59	141421.36	252.15	-276972.91	277477.21
IMPtex	0.00	0.00	0.00	-19.60	19.60
INDOLEt2pp	0.00	0.00	8.68	-10.92	28.28
INDOLEt2rpp	0.00	0.00	-8.68	-28.28	10.92
INDOLEtex	0.00	0.00	0.00	-19.60	19.60
HSST	0.00	200000.00	6.88	-392032.32	392046.08
HSTPT	0.00	200000.00	0.00	-392039.20	392039.20
HXAND	255.59	141421.36	252.15	-276972.91	277477.21
HXAtex	0.00	0.00	0.00	-19.60	19.60
INOSTt4pp	0.00	0.00	-8.68	-47.89	30.52
HXCT	0.00	200000.00	0.00	-392039.20	392039.20
INSH	237.53	173205.08	237.53	-339293.72	339729.00
EX_inost_e	NaN	NaN	NaN	NaN	NaN
INSK	-0.00	200000.00	1.72	-392037.48	392040.92
INSTtex	0.00	0.00	0.00	-19.60	19.60
HXPRT	-1971.07	173205.08	-1960.75	-341481.90	337560.41
HYD1pp	-17.57	141421.36	-0.20	-277195.57	277234.95
HYD2pp	-17.57	141421.36	-0.20	-277195.57	277234.95
INSt2pp_copy1	0.00	0.00	-8.68	-28.28	10.92
INSt2pp_copy2	0.00	0.00	-8.68	-28.28	10.92
HYD3pp	-17.57	141421.36	-0.20	-277195.57	277234.95
HYPOE	-854.83	141421.36	-858.27	-278093.42	276337.10
INStex	0.00	0.00	0.00	-19.60	19.60
IPDDI	0.00	141421.36	0.00	-277205.46	277205.46
IPDPS	-255.59	141421.36	-252.15	-277477.21	276972.91
IPMD	18.06	141421.36	14.62	-277210.44	277239.68
HYXNtex	0.00	0.00	0.00	-19.60	19.60
HYXNtpp	0.00	0.00	0.00	-19.60	19.60
EX_ins_e	NaN	NaN	NaN	NaN	NaN
LA4NTpp	0.00	200000.00	30.97	-392008.24	392070.17
LACZ	237.53	173205.08	237.53	-339293.72	339729.00
IPPMIa	-237.53	141421.36	-237.53	-277442.99	276967.93
IPPMIb	237.53	141421.36	237.53	-276967.93	277442.99
IPPS	237.53	200000.00	234.09	-391805.11	392273.29
ISETACabcpp	-854.83	141421.36	-844.43	-278099.18	276370.54
LACZpp	237.53	173205.08	237.53	-339293.72	339729.00
EX_isetac_e	NaN	NaN	NaN	NaN	NaN
LADGMDH	237.53	173205.08	237.53	-339293.72	339729.00
ISETACtex	0.00	0.00	-0.00	-19.60	19.60
K2L4Aabcpp	-854.83	141421.36	-905.22	-278159.96	276309.76
LALDO2x	-18.06	141421.36	-14.62	-277239.68	277210.44
EX_k_e	NaN	NaN	NaN	NaN	NaN
LALGP	237.53	173205.08	237.53	-339293.72	339729.00
LCADi	255.59	141421.36	250.43	-276974.63	277475.49
LCARR	-18.06	141421.36	-14.62	-277239.68	277210.44
LCARS	-18.06	141421.36	-14.62	-277239.68	277210.44
K2L4Atex	0.00	0.00	0.00	-19.60	19.60
KARA1	21.22	141421.36	14.34	-277210.72	277239.40
EX_kdo2lipid4_e	NaN	NaN	NaN	NaN	NaN
KARA2	-21.22	141421.36	-14.34	-277239.40	277210.72
KAS14	-386.00	200000.00	-382.56	-392451.45	391646.55
LCTSt3ipp	0.00	0.00	-8.68	-28.28	10.92
LCTStex	0.00	0.00	0.00	-19.60	19.60
KAS15	-386.00	200000.00	-382.56	-392451.45	391646.55
LCTStpp	0.00	0.00	-8.68	-28.28	10.92
KAT1	0.00	244948.97	0.00	-480139.19	480139.19
ACACT11	0.00	200000.00	-0.00	-392039.20	392039.20
ACACT8	0.00	200000.00	-0.00	-392039.20	392039.20
ACACT13	0.00	200000.00	-0.00	-392039.20	392039.20
LDH_D	18.06	141421.36	14.62	-277210.44	277239.68
LDH_D2	0.00	200000.00	-0.00	-392039.20	392039.20
LEUTAi	0.00	200000.00	-1.72	-392040.92	392037.48
LEUTRS	-1971.07	223606.80	-1969.35	-440297.47	436358.78
ACACT10	0.00	200000.00	-0.00	-392039.20	392039.20
EX_lac__D_e	NaN	NaN	NaN	NaN	NaN
ACACT9	0.00	200000.00	0.00	-392039.20	392039.20
ACACT12	0.00	200000.00	-0.00	-392039.20	392039.20
ACACT8r	0.00	200000.00	0.00	-392039.20	392039.20
KDOCT2	-1971.07	173205.08	-1967.63	-341488.79	337553.53
LEUabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
LEUt2rpp	0.00	0.00	-8.68	-28.28	10.92
LEUtex	0.00	0.00	-0.00	-19.60	19.60
LGTHL	0.00	173205.08	0.00	-339491.47	339531.25
LIPACabcpp	-854.83	141421.36	-905.22	-278159.96	276309.76
LIPAHT2ex	-237.53	173205.08	-235.81	-339727.28	339295.44
LIPAHTex	-237.53	173205.08	-235.81	-339727.28	339295.44
KDOPP	-854.83	141421.36	-851.39	-278086.54	276343.98
KDOPS	-854.83	173205.08	-854.83	-340375.99	338666.33
KG6PDC	-386.00	141421.36	-380.84	-277615.99	276814.53
LIPAabcpp	-854.83	141421.36	-905.22	-278159.96	276309.76
EX_lac__L_e	NaN	NaN	NaN	NaN	NaN
LIPAtex	0.00	0.00	0.00	-19.60	19.60
Kabcpp	-854.83	141421.36	-861.80	-278116.55	276353.17
Kt2pp	0.00	0.00	-17.37	-36.97	2.23
Kt3pp	0.00	0.00	0.00	-19.60	19.60
Ktex	0.00	0.00	0.00	-19.60	19.60
LPADSS	-0.00	200000.00	-5.16	-392044.36	392034.04
EX_lcts_e	NaN	NaN	NaN	NaN	NaN
LPLIPAL1A120pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1A140pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1A141pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1A160pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2E120	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1A161pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2E140	237.53	173205.08	235.81	-339295.44	339727.28
EX_leu__L_e	NaN	NaN	NaN	NaN	NaN
LPLIPAL2E141	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1A180pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1A181pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2E160	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1E120pp	237.53	173205.08	235.81	-339295.44	339727.28
EX_lipa_e	NaN	NaN	NaN	NaN	NaN
LPLIPAL1E140pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1E141pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2E161	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2E180	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2E181	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2G120	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1E160pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1E161pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2G140	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1E180pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2G141	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1E181pp	237.53	173205.08	235.81	-339295.44	339727.28
EX_lipa_cold_e	NaN	NaN	NaN	NaN	NaN
LPLIPAL1G120pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2G160	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2G161	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2G180	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL2G181	237.53	173205.08	235.81	-339295.44	339727.28
LSERDHr	21.22	141421.36	14.34	-277210.72	277239.40
LYSDC	-386.00	141421.36	-387.72	-277622.87	276807.65
LPLIPAL1G140pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1G141pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1G160pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1G161pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1G180pp	237.53	173205.08	235.81	-339295.44	339727.28
LPLIPAL1G181pp	237.53	173205.08	235.81	-339295.44	339727.28
LYSTRS	-1971.07	223606.80	-1971.07	-440299.19	436357.06
LYSabcpp	-854.83	141421.36	-861.80	-278116.55	276353.17
LYSt2pp	0.00	0.00	-17.37	-36.97	2.23
LPLIPAL2A120	237.53	173205.08	232.37	-339298.88	339723.84
EX_lys__L_e	NaN	NaN	NaN	NaN	NaN
LPLIPAL2A140	237.53	173205.08	232.37	-339298.88	339723.84
LPLIPAL2A141	237.53	173205.08	232.37	-339298.88	339723.84
LPLIPAL2A160	237.53	173205.08	232.37	-339298.88	339723.84
LYSt3pp	0.00	0.00	-0.00	-19.60	19.60
LYStex	0.00	0.00	-0.00	-19.60	19.60
LYXI	0.00	141421.36	-0.00	-277205.46	277205.46
LYXt2pp	0.00	0.00	-8.68	-28.28	10.92
LYXtex	0.00	0.00	-0.00	-19.60	19.60
L_LACD2	0.00	200000.00	-0.00	-392039.20	392039.20
LPLIPAL2A161	237.53	173205.08	232.37	-339298.88	339723.84
LPLIPAL2A180	237.53	173205.08	232.37	-339298.88	339723.84
LPLIPAL2A181	237.53	173205.08	232.37	-339298.88	339723.84
L_LACD3	0.00	200000.00	-0.00	-392039.20	392039.20
EX_lyx__L_e	NaN	NaN	NaN	NaN	NaN
L_LACt2rpp	0.00	0.00	0.00	-19.60	19.60
L_LACtex	0.00	0.00	-0.00	-19.60	19.60
M1PD	18.06	141421.36	14.62	-277210.44	277239.68
LPLIPAL2ATE120	0.00	200000.00	-0.00	-392039.20	392039.20
LPLIPAL2ATE140	0.00	200000.00	-0.00	-392039.20	392039.20
LPLIPAL2ATE141	0.00	200000.00	0.00	-392039.20	392039.20
LPLIPAL2ATE160	0.00	200000.00	0.00	-392039.20	392039.20
LPLIPAL2ATE161	0.00	200000.00	-0.00	-392039.20	392039.20
LPLIPAL2ATE180	0.00	200000.00	0.00	-392039.20	392039.20
MACPD	-386.00	141421.36	-382.56	-277617.71	276812.81
MALDDH	-367.94	141421.36	-367.94	-277622.69	276847.03
MALDt2_2pp	0.00	0.00	0.00	-19.60	19.60
MALDtex	0.00	0.00	0.00	-19.60	19.60
MALS	237.53	200000.00	234.09	-391805.11	392273.29
LPLIPAL2ATE181	0.00	200000.00	-0.00	-392039.20	392039.20
LPLIPAL2ATG120	0.00	200000.00	-0.00	-392039.20	392039.20
MALTATr	0.00	200000.00	0.00	-392039.20	392039.20
LPLIPAL2ATG140	0.00	200000.00	-0.00	-392039.20	392039.20
MALTHXabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
LPLIPAL2ATG141	0.00	200000.00	0.00	-392039.20	392039.20
EX_mal__D_e	NaN	NaN	NaN	NaN	NaN
LPLIPAL2ATG160	0.00	200000.00	0.00	-392039.20	392039.20
LPLIPAL2ATG161	0.00	200000.00	-0.00	-392039.20	392039.20
LPLIPAL2ATG180	0.00	200000.00	0.00	-392039.20	392039.20
MALTHXtexi	0.00	0.00	-0.00	-19.60	19.60
MALTPTabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
MALTPTtexi	0.00	0.00	-0.00	-19.60	19.60
MALTTRabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
MALTTRtexi	0.00	0.00	0.00	-19.60	19.60
LPLIPAL2ATG181	0.00	200000.00	-0.00	-392039.20	392039.20
EX_mal__L_e	NaN	NaN	NaN	NaN	NaN
EX_malt_e	NaN	NaN	NaN	NaN	NaN
MALTTTRabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
MLTP1	1092.36	173205.08	1092.36	-338428.80	340613.52
MALTTTRtexi	0.00	0.00	-0.00	-19.60	19.60
MALTabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
MALTptspp	0.00	200000.00	3.44	-392035.76	392042.64
MALTtexi	0.00	0.00	0.00	-19.60	19.60
MALt2_2pp	0.00	0.00	0.00	-19.60	19.60
MALt2_3pp	0.00	0.00	-8.68	-28.28	10.92
MCPST	-26.94	141421.36	-28.66	-277253.72	277196.40
MCTP1App	0.00	173205.08	-0.00	-339531.25	339491.47
MCTP1Bpp	0.00	173205.08	0.00	-339531.25	339491.47
MCTP2App	0.00	244948.97	0.00	-480178.97	480099.41
MDDCP1pp	237.53	173205.08	237.53	-339293.72	339729.00
MDDCP2pp	237.53	173205.08	237.53	-339293.72	339729.00
MDDCP3pp	237.53	173205.08	237.53	-339293.72	339729.00
MDDCP4pp	237.53	173205.08	237.53	-339293.72	339729.00
MDDCP5pp	237.53	173205.08	237.53	-339293.72	339729.00
MDDEP1pp	237.53	141421.36	237.53	-276967.93	277442.99
MALtex	0.00	0.00	0.00	-19.60	19.60
MAN1PT2	-1092.36	173205.08	-1087.20	-340608.36	338433.96
MAN6PI	0.00	141421.36	-0.00	-277205.46	277205.46
MAN6Pt6_2pp	0.00	0.00	-17.37	-76.17	41.43
MAN6Ptex	0.00	0.00	0.00	-19.60	19.60
MDDEP2pp	237.53	141421.36	237.53	-276967.93	277442.99
MDDEP3pp	237.53	141421.36	237.53	-276967.93	277442.99
MLTP2	1092.36	173205.08	1092.36	-338428.80	340613.52
MDDEP4pp	237.53	141421.36	237.53	-276967.93	277442.99
MDH	18.06	141421.36	14.62	-277210.44	277239.68
MDH2	0.00	200000.00	-0.00	-392039.20	392039.20
MDH3	0.00	200000.00	0.00	-392039.20	392039.20
MANAO	18.06	141421.36	14.62	-277210.44	277239.68
MANGLYCptspp	0.00	200000.00	8.68	-392030.52	392047.89
MANGLYCtex	0.00	0.00	-0.00	-19.60	19.60
MANPGH	237.53	173205.08	240.97	-339290.28	339732.44
MANptspp	0.00	200000.00	3.44	-392035.76	392042.64
MANtex	0.00	0.00	0.00	-19.60	19.60
MCITD	-237.53	141421.36	-237.53	-277442.99	276967.93
MCITL2	0.00	173205.08	3.44	-339527.81	339494.91
MDRPD	-237.53	141421.36	-237.53	-277442.99	276967.93
ME1	-367.94	141421.36	-367.94	-277622.69	276847.03
ME2	-364.78	141421.36	-368.22	-277622.97	276846.75
MECDPDH2	-255.59	141421.36	-257.31	-277482.37	276967.75
MECDPS	0.00	173205.08	6.88	-339524.37	339498.35
MELIBt2pp	0.00	0.00	-8.68	-28.28	10.92
MCITS	237.53	200000.00	232.37	-391806.83	392271.57
MCOATA	0.00	200000.00	5.16	-392034.04	392044.36
MELIBt3ipp	0.00	0.00	-8.68	-28.28	10.92
MLTP3	1092.36	173205.08	1092.36	-338428.80	340613.52
MELIBtex	0.00	0.00	0.00	-19.60	19.60
MEPCT	-1971.07	173205.08	-1964.19	-341485.35	337556.97
METAT	-2825.90	173205.08	-2824.18	-342375.03	336686.89
METDabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
MMCD	-386.00	141421.36	-377.40	-277612.55	276817.97
METDtex	0.00	0.00	-0.00	-19.60	19.60
MME	0.00	141421.36	-0.00	-277205.46	277205.46
METOX1s	-103.50	141421.36	-103.50	-277298.87	277131.65
METOX2s	-103.50	141421.36	-103.50	-277298.87	277131.65
NAtex	0.00	0.00	0.00	-19.60	19.60
NDPK1	0.00	200000.00	-0.00	-392039.20	392039.20
METS	-0.00	200000.00	-3.44	-392042.64	392035.76
NDPK2	0.00	200000.00	0.00	-392039.20	392039.20
METSOX1abcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
MMETt2pp	0.00	0.00	-17.37	-36.97	2.23
METSOX1tex	0.00	0.00	0.00	-19.60	19.60
METSOX2abcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
NDPK3	0.00	200000.00	0.00	-392039.20	392039.20
NDPK4	0.00	200000.00	-0.00	-392039.20	392039.20
NDPK5	0.00	200000.00	-0.00	-392039.20	392039.20
NDPK6	0.00	200000.00	-0.00	-392039.20	392039.20
NDPK7	0.00	200000.00	-0.00	-392039.20	392039.20
NDPK8	0.00	200000.00	-0.00	-392039.20	392039.20
NH4tex	0.00	0.00	0.00	-19.60	19.60
NH4tpp	0.00	0.00	-8.68	-28.28	10.92
METSOX2tex	0.00	0.00	-0.00	-19.60	19.60
METSOXR1	-294.65	141421.36	-294.65	-277519.71	276930.41
METSOXR2	-294.65	141421.36	-294.65	-277519.71	276930.41
METTRS	-1971.07	223606.80	-1969.35	-440297.47	436358.78
METabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
METtex	0.00	0.00	0.00	-19.60	19.60
NHFRBO	-151.39	200000.00	-147.95	-392177.06	391920.94
NI2abcpp	-854.83	141421.36	-835.75	-278090.50	276379.22
NI2t3pp	0.00	0.00	8.68	-10.92	28.28
NI2tex	0.00	0.00	0.00	-19.60	19.60
MG2t3_2pp	0.00	0.00	0.00	-19.60	19.60
MG2tex	0.00	0.00	0.00	-19.60	19.60
NI2tpp	0.00	0.00	-17.37	-36.97	2.23
NI2uabcpp	-854.83	141421.36	-870.48	-278125.23	276344.49
MG2tpp	0.00	0.00	-17.37	-36.97	2.23
MMETtex	0.00	0.00	0.00	-19.60	19.60
MG2uabcpp	-854.83	141421.36	-870.48	-278125.23	276344.49
MGSA	-1092.36	141421.36	-1092.36	-278327.51	276103.01
MI1PP	-854.83	141421.36	-854.83	-278089.98	276340.54
NMNAT	-1561.49	150000.00	-1554.61	-295593.81	292484.59
NMNDA	158.11	141421.36	154.67	-277080.48	277350.04
NMNN	237.53	173205.08	234.09	-339297.16	339725.56
NMNPtpp	0.00	0.00	8.68	-10.92	28.28
NMNt7pp	237.53	173205.08	242.77	-339288.48	339734.24
MICITDr	237.53	141421.36	237.53	-276967.93	277442.99
MINOHPtexi	0.00	0.00	0.00	-19.60	19.60
MLDCP1App	237.53	173205.08	237.53	-339293.72	339729.00
MLDCP1Bpp	237.53	173205.08	237.53	-339293.72	339729.00
MLDCP2App	237.53	173205.08	237.53	-339293.72	339729.00
NMNtex	0.00	0.00	0.00	-19.60	19.60
NNAM	158.11	141421.36	156.39	-277078.76	277351.76
NNATr	-1971.07	173205.08	-1964.19	-341485.35	337556.97
NNDMBRT	-0.00	200000.00	-1.72	-392040.92	392037.48
MLDCP2Bpp	237.53	173205.08	237.53	-339293.72	339729.00
MLDCP3App	237.53	173205.08	237.53	-339293.72	339729.00
MLDEP1pp	237.53	141421.36	237.53	-276967.93	277442.99
NNDPR	-2357.07	173205.08	-2341.58	-341892.43	337169.49
MMM2	0.00	141421.36	0.00	-277205.46	277205.46
NO2t2rpp	0.00	0.00	0.00	-19.60	19.60
NO2tex	0.00	0.00	0.00	-19.60	19.60
MLDEP2pp	237.53	141421.36	237.53	-276967.93	277442.99
MLTG1	237.53	173205.08	237.53	-339293.72	339729.00
MLTG2	237.53	173205.08	237.53	-339293.72	339729.00
MLTG3	237.53	173205.08	237.53	-339293.72	339729.00
NO3R1bpp	-161.03	141421.36	-161.03	-277386.09	277064.03
MN2t3pp	0.00	0.00	8.68	-10.92	28.28
NO3R1pp	-161.03	141421.36	-143.66	-277368.72	277081.40
NO3R2bpp	-161.03	141421.36	-161.03	-277386.09	277064.03
NO3R2pp	-161.03	141421.36	-143.66	-277368.72	277081.40
NO3t7pp	0.00	0.00	0.00	-39.20	39.20
MLTG4	237.53	173205.08	237.53	-339293.72	339729.00
MLTG5	237.53	173205.08	237.53	-339293.72	339729.00
MLTGY1pp	0.00	223606.80	6.88	-438311.73	438285.72
NO3tex	0.00	0.00	0.00	-19.60	19.60
MLTGY2pp	0.00	173205.08	6.88	-339524.37	339498.35
NODOx	-268.24	200000.00	-268.24	-392306.87	391849.94
NODOy	-271.40	200000.00	-267.96	-392306.59	391850.22
NOtex	0.00	0.00	0.00	-19.60	19.60
MLTGY3pp	0.00	223606.80	6.88	-438311.73	438285.72
MLTGY4pp	0.00	173205.08	13.76	-339517.49	339505.23
NOtpp	0.00	0.00	0.00	-19.60	19.60
MN2tpp	0.00	0.00	-17.37	-36.97	2.23
NPHS	0.00	173205.08	6.88	-339524.37	339498.35
NTD1	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD10	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD7pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD10pp	-854.83	141421.36	-854.83	-278089.98	276340.54
MN6PP	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD11	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD11pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD12	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD8	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD8pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD9	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD12pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD9pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD1pp	-854.83	141421.36	-854.83	-278089.98	276340.54
MNLptspp	0.00	200000.00	3.44	-392035.76	392042.64
NTD2	-854.83	141421.36	-854.83	-278089.98	276340.54
NTP1	-854.83	141421.36	-853.11	-278088.26	276342.26
NTP10	-854.83	141421.36	-853.11	-278088.26	276342.26
NTP11	-854.83	141421.36	-853.11	-278088.26	276342.26
NTD2pp	-854.83	141421.36	-854.83	-278089.98	276340.54
MNLtex	0.00	0.00	0.00	-19.60	19.60
NTD3	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD3pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTP12	-854.83	141421.36	-853.11	-278088.26	276342.26
NTP3	-854.83	141421.36	-853.11	-278088.26	276342.26
NTP3pp	-854.83	141421.36	-853.11	-278088.26	276342.26
NTP5	-854.83	141421.36	-853.11	-278088.26	276342.26
NTD4	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD4pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD5	-854.83	141421.36	-854.83	-278089.98	276340.54
NTD5pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTPP1	-1733.54	141421.36	-1731.82	-278966.97	275463.55
NTPP10	-1733.54	141421.36	-1731.82	-278966.97	275463.55
NTPP11	-1733.54	141421.36	-1731.82	-278966.97	275463.55
NTD6	-854.83	141421.36	-854.83	-278089.98	276340.54
MNNH	-237.53	141421.36	-237.53	-277442.99	276967.93
NTD6pp	-854.83	141421.36	-854.83	-278089.98	276340.54
NTPP2	-1733.54	141421.36	-1731.82	-278966.97	275463.55
NTPP3	-1733.54	141421.36	-1731.82	-278966.97	275463.55
MNt2pp	0.00	0.00	-26.05	-45.65	-6.45
NTPP4	-1733.54	141421.36	-1731.82	-278966.97	275463.55
NTPP5	-1733.54	141421.36	-1731.82	-278966.97	275463.55
NTPP6	-1733.54	141421.36	-1731.82	-278966.97	275463.55
ORNabcpp	-854.83	141421.36	-861.80	-278116.55	276353.17
ORNtex	0.00	0.00	-0.00	-19.60	19.60
OROTt2_2pp	0.00	0.00	-8.68	-28.28	10.92
NTPP7	-1733.54	141421.36	-1731.82	-278966.97	275463.55
NTPP8	-1733.54	141421.36	-1731.82	-278966.97	275463.55
