Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
HMR_3713	237.98	18.45	237.22	189.72	243.16
HMR_3714	37.03	17.56	36.27	-11.23	42.21
HMR_3715	37.41	17.36	36.65	-10.85	42.59
HMR_3716	45.24	17.41	44.48	-3.02	50.42
HMR_3717	237.98	18.70	237.22	189.72	243.16
HMR_3718	60.90	17.52	60.15	12.65	66.09
HMR_3719	68.36	17.81	67.60	20.10	73.54
HMR_3721	99.13	18.64	98.38	50.88	104.32
HMR_3722	114.80	18.81	114.04	66.54	119.98
HMR_3723	340.58	20.39	339.82	292.32	345.76
HMR_3724	306.71	20.12	305.95	258.45	311.89
HMR_3725	68.25	17.67	67.49	19.99	73.43
HMR_3726	208.85	19.39	208.09	160.59	214.03
HMR_3727	328.08	20.80	327.32	279.82	333.26
HMR_3728	80.20	18.32	79.45	31.95	85.39
HMR_3729	106.42	18.43	105.66	58.16	111.60
HMR_3734	296.33	19.07	295.58	248.07	301.51
HMR_3736	291.64	19.24	290.88	243.38	296.82
HMR_3737	85.43	17.63	84.68	37.18	90.62
HMR_3738	64.50	17.46	63.74	16.24	69.68
HMR_3739	179.42	19.51	178.66	131.16	184.60
HMR_3740	279.87	18.78	279.12	231.61	285.05
HMR_3741	267.15	18.86	266.40	218.90	272.34
HMR_3831	-84.26	4.20	-84.32	-120.87	-84.59
HMR_3832	65.66	12.19	65.58	29.03	65.30
HMR_3855	-78.54	9.08	-78.17	-117.21	-49.88
HMR_3859	41.72	10.08	77.55	24.11	130.99
HMR_3864	0.00	0.00	-29.73	-65.35	5.90
HMR_3867	0.00	0.00	-0.00	-17.81	17.81
HMR_3915	-86.06	11.96	-85.79	-121.42	-50.17
HMR_3951	0.00	0.00	-3.54	-17.05	51.03
HMR_3953	0.00	0.00	0.00	-17.81	17.81
HMR_3966	12.25	3.75	14.60	-34.74	6.01
HMR_3996	-110.07	10.00	-109.69	-160.52	-86.46
HMR_4078	-58.89	18.18	-58.39	-123.71	-34.64
HMR_4079	136.35	10.60	135.25	106.96	174.29
HMR_4124	-5.45	7.96	-4.71	-52.21	1.23
HMR_4182	-38.20	4.61	-39.27	-74.90	-3.65
HMR_4261	502.39	7.05	501.48	464.08	518.60
HMR_4263	-625.40	4.87	-627.45	-680.17	-633.06
HMR_4266	0.00	0.00	15.51	-2.30	33.33
HMR_4270	-10.80	6.33	-11.86	-22.20	-1.89
HMR_4278	502.39	7.05	501.48	448.04	554.92
HMR_4284	7.41	5.10	7.44	-40.06	13.38
HMR_4343	-149.55	5.35	-150.65	-172.49	-115.73
HMR_4422	-147.71	9.80	-146.94	-194.44	-141.00
HMR_4592	-75.15	9.20	-74.78	-113.82	-46.49
HMR_4630	-45.98	20.91	-45.76	-128.88	-4.19
HMR_4664	699.44	4.81	699.69	677.86	734.61
HMR_4672	109.28	5.37	108.39	71.84	108.11
HMR_4696	149.56	6.69	149.18	114.08	170.32
HMR_4700	-62.99	10.42	-62.64	-89.80	-4.65
HMR_4701	-91.91	7.96	-91.16	-126.79	-55.54
HMR_4702	-543.91	10.72	-544.39	-601.24	-498.28
HMR_4756	0.00	0.00	29.92	12.11	47.74
HMR_4757	-251.90	17.98	-251.90	-323.16	-180.65
HMR_4764	-140.05	12.50	-139.69	-160.83	-104.58
HMR_4771	113.27	20.13	113.27	95.46	131.09
HMR_4776	-427.62	10.33	-427.70	-481.14	-374.26
HMR_4777	-427.62	10.33	-427.64	-481.08	-374.20
HMR_4782	-509.11	7.83	-508.37	-514.30	-460.86
HMR_4783	-509.11	7.83	-478.45	-484.38	-430.94
HMR_4790	0.00	0.00	0.01	-17.80	17.82
HMR_4831	151.18	6.59	150.67	115.04	186.30
HMR_4938	0.00	0.00	-3.25	-131.35	1.65
HMR_4955	0.00	0.00	-232.17	-249.98	-214.35
HMR_4957	0.00	0.00	-44.90	-62.71	-27.09
HMR_4964	0.00	0.00	0.02	-35.61	35.64
HMR_5101	0.00	0.00	-15.07	-32.88	2.75
HMR_5249	0.00	0.00	121.47	103.65	139.28
HMR_5301	-38.20	5.40	-38.75	-74.38	-3.13
HMR_5387	22.17	5.01	20.91	-14.72	25.65
HMR_5389	-518.59	5.86	-519.74	-555.36	-484.11
HMR_5390	-438.49	6.85	-438.58	-492.94	-421.04
HMR_5409	-99.34	3.12	-10.72	-28.53	7.09
HMR_5420	0.00	0.00	-31.11	-48.92	-13.29
HMR_5996	0.00	0.00	-0.34	-128.45	4.56
HMR_6359	0.00	0.00	-6.07	-97.41	3.14
HMR_6362	0.00	0.00	-5.43	-96.77	3.78
HMR_6363	0.00	0.00	-6.01	-97.35	3.20
HMR_6364	0.00	0.00	-6.06	-97.40	3.15
HMR_6365	0.00	0.00	-6.01	-97.35	3.20
HMR_6385	0.00	0.00	0.00	-35.63	35.63
HMR_6397	87.97	12.76	89.09	67.95	124.19
HMR_6408	0.00	0.00	-15.01	-32.83	2.80
HMR_6456	-56.16	21.08	-55.42	-73.24	-37.61
HMR_6500	-116.76	43.18	-116.78	-152.40	-81.15
HMR_6511	631.32	11.03	631.69	592.65	659.98
HMR_6515	-58.84	3.57	-56.89	-92.52	-21.26
HMR_6533	0.00	0.00	2.89	-50.55	56.33
HMR_6534	0.00	0.00	-2.77	-56.21	50.67
HMR_6545	-857.22	5.00	-846.52	-882.15	-841.77
HMR_6549	-857.22	5.00	-846.52	-882.15	-841.77
HMR_6550	-857.22	5.00	-846.52	-882.15	-841.77
HMR_6558	-857.22	5.00	-840.60	-876.22	-835.85
HMR_6564	12.56	10.73	11.55	-24.07	16.30
HMR_6566	24.03	10.98	23.15	-22.52	41.96
HMR_6572	-14.17	4.08	-14.14	-31.95	3.68
HMR_6583	-857.22	5.00	-852.44	-888.07	-847.70
HMR_6584	-857.22	5.00	-855.43	-902.94	-849.50
HMR_6595	875.02	6.38	856.51	810.84	875.32
HMR_6607	243.19	5.29	242.74	195.24	248.68
HMR_6611	-387.74	6.32	-387.30	-422.92	-351.67
HMR_6617	0.00	4.75	0.00	-17.81	17.81
HMR_6619	0.00	4.75	0.00	-17.81	17.81
HMR_6629	0.00	0.00	0.00	-17.81	17.81
HMR_6632	71.50	13.21	71.14	35.51	106.76
HMR_6633	140.81	11.68	140.44	104.81	176.06
HMR_6647	90.01	12.13	88.87	53.25	124.50
HMR_6728	-341.20	8.72	-340.10	-363.85	-274.79
HMR_6729	-340.34	7.60	-338.88	-344.81	-291.37
HMR_6747	-22.35	8.88	-22.32	-87.64	1.43
HMR_6755	-85.65	9.07	-86.36	-121.98	-50.73
HMR_6770	31.74	8.94	31.66	-22.70	49.20
HMR_6782	-111.57	9.26	-111.19	-132.33	-76.09
HMR_6784	-117.60	12.81	-117.42	-155.63	-85.45
HMR_6785	188.83	16.18	188.39	146.95	224.58
HMR_6786	-33.32	12.27	-34.02	-78.76	-39.56
HMR_6790	199.75	7.77	198.63	163.52	219.77
HMR_6826	53.89	13.94	54.26	37.84	122.99
HMR_6834	80.29	14.10	79.05	62.63	147.78
HMR_6838	-373.21	13.18	-372.14	-407.77	-336.51
HMR_6839	-111.43	12.18	-113.98	-161.48	-108.04
HMR_6844	-364.63	12.36	-363.58	-399.21	-327.96
HMR_6850	-346.94	10.83	-347.67	-383.29	-312.04
HMR_6854	80.29	14.82	79.03	62.61	147.75
HMR_6874	-324.24	8.10	-324.25	-330.19	-276.75
HMR_6876	-146.51	9.21	-146.47	-182.09	-110.84
HMR_6907	-359.57	38.25	-424.00	-457.39	-351.70
HMR_6908	-10.57	37.94	-11.24	-46.87	24.39
HMR_6909	-393.27	38.77	-392.59	-425.98	-320.29
HMR_6910	-56.47	38.44	7.94	-27.69	43.56
HMR_6975	31.88	7.93	40.03	4.40	75.66
HMR_6976	31.88	7.93	20.77	-14.85	56.40
HMR_6977	31.88	7.93	28.18	-7.44	63.81
HMR_6978	24.41	8.98	80.47	62.66	98.29
HMR_6986	0.00	0.00	-3.59	-21.40	14.23
HMR_6989	0.00	0.00	-0.11	-54.69	13.40
HMR_7173	0.00	0.00	-60.42	-78.23	-42.60
HMR_7180	114.97	8.56	94.29	53.59	118.91
HMR_7181	626.28	6.84	617.75	577.06	642.37
HMR_7182	0.00	4.75	0.00	-17.81	17.81
HMR_7184	0.00	4.75	-2.89	-20.71	14.92
HMR_7197	168.31	4.95	165.43	147.62	183.25
HMR_7198	0.00	4.75	0.00	-17.81	17.81
HMR_7199	0.00	4.75	-0.00	-17.81	17.81
HMR_7255	1242.41	19.68	604.83	587.02	622.65
HMR_7256	-897.46	2.47	-912.30	-931.89	-923.59
HMR_7257	0.00	0.00	0.00	-17.81	17.81
HMR_7278	656.45	4.94	228.07	208.47	247.66
HMR_7328	114.97	8.56	114.29	73.59	138.91
HMR_7329	114.97	8.56	114.29	73.59	138.91
HMR_7330	0.00	4.75	0.01	-17.81	17.82
HMR_7431	0.00	4.75	-0.00	-17.81	17.81
HMR_7432	0.00	4.75	-0.00	-17.81	17.81
HMR_7437	0.00	4.75	0.00	-17.81	17.81
HMR_7469	-194.00	9.18	-195.49	-231.12	-159.86
HMR_7628	-448.89	6.57	-448.87	-484.49	-413.24
HMR_7652	-28.36	16.61	-28.32	-73.99	-9.51
HMR_7700	0.00	0.00	-3.22	-131.33	1.68
HMR_7703	-88.48	5.54	-88.48	-124.11	-52.86
HMR_7711	0.00	0.00	-8.37	-20.71	21.32
HMR_7712	0.00	0.00	0.00	-12.35	29.69
HMR_7715	0.00	0.00	-6.93	-24.75	10.88
HMR_7720	0.00	0.00	-12.36	-30.17	5.46
HMR_7724	0.00	0.00	-7.05	-24.86	10.77
HMR_7727	0.00	0.00	-13.26	-31.07	4.55
HMR_7748	-52.96	1.53	-52.96	-70.78	-35.15
HMR_7749	-50.55	1.54	-50.56	-68.37	-32.74
HMR_7755	29.17	5.05	28.27	-7.36	63.89
HMR_7756	-64.00	4.40	-64.10	-100.65	-64.37
HMR_7757	0.00	0.00	59.99	42.18	77.81
HMR_7758	0.00	0.00	45.04	27.23	62.86
HMR_7898	0.00	0.00	-12.26	-30.07	5.55
HMR_7900	0.00	0.00	-12.26	-30.07	5.55
HMR_7903	0.00	0.00	-5.74	-23.55	12.07
HMR_7906	0.00	0.00	0.01	-17.80	17.83
HMR_7944	0.00	0.00	0.00	-17.81	17.81
HMR_7947	0.00	0.00	0.00	-17.81	17.81
HMR_7949	0.00	0.00	0.00	-17.81	17.81
HMR_7977	0.00	0.00	0.00	-17.81	17.81
HMR_8023	0.00	4.75	0.00	-17.81	17.81
HMR_8056	0.00	0.00	0.00	-17.81	17.81
HMR_8084	0.00	0.00	-0.81	-18.62	17.00
HMR_8086	0.00	0.00	-0.01	-17.82	17.80
HMR_8090	0.00	0.00	-0.00	-17.81	17.81
HMR_8271	555.26	7.93	546.92	511.30	582.55
HMR_8287	555.26	7.93	546.92	511.30	582.55
HMR_8374	0.00	0.00	0.06	-17.75	17.87
HMR_8395	0.00	6.72	0.00	-35.63	35.63
HMR_8397	0.00	6.72	0.00	-35.63	35.63
HMR_8399	0.00	6.72	0.00	-35.63	35.63
HMR_8418	0.00	0.00	-14.25	-49.88	21.38
HMR_8475	0.00	0.00	0.11	-17.70	17.93
HMR_8476	0.00	0.00	0.00	-17.81	17.81
HMR_8501	-130.81	8.92	-130.44	-169.48	-102.15
HMR_8505	0.00	0.00	0.00	-17.81	17.81
HMR_8510	0.00	0.00	14.90	-2.92	32.71
HMR_8562	0.00	0.00	0.00	-17.81	17.81
HMR_8567	0.00	0.00	0.00	-17.81	17.81
HMR_8570	4619.93	25.95	4619.92	4542.73	4613.98
HMR_8571	4634.66	25.20	4634.66	4557.47	4628.72
HMR_8572	-4637.65	20.53	-4637.66	-4685.16	-4631.72
HMR_8573	-4630.29	20.30	-4630.29	-4677.79	-4624.35
HMR_8574	3267.00	20.53	3266.99	3219.49	3272.93
HMR_8575	3274.36	20.30	3274.36	3226.86	3280.30
HMR_8576	-3486.65	12.13	-3486.66	-3534.16	-3480.72
HMR_8577	-3479.29	11.73	-3479.29	-3526.79	-3473.35
HMR_8578	-74.57	13.92	-74.57	-122.07	-68.63
HMR_8579	-67.20	13.58	-67.20	-114.71	-61.27
HMR_8580	-74.58	8.98	-74.58	-122.08	-68.64
HMR_8582	-29.51	7.35	-29.52	-77.02	-23.58
HMR_8585	41.57	5.84	41.52	5.89	77.14
HMR_8588	0.00	0.00	-0.00	-17.81	17.81
HMR_8590	0.00	0.00	-0.00	-17.81	17.81
HMR_8643	108.83	9.46	108.12	60.62	114.06
HMR_8670	0.00	0.00	2.90	-50.54	56.34
HMR_8761	-29.18	7.69	-30.18	-75.84	-11.36
HMR_8762	61.95	6.03	61.97	14.46	67.90
HMR_8776	0.00	0.00	14.96	-2.86	32.77
HMR_8877	0.00	0.00	-6.01	-97.35	3.20
HMR_8884	0.00	0.00	-6.01	-97.35	3.20
HMR_9019	0.00	0.00	41.56	23.75	59.38
HMR_9174	0.00	0.00	29.91	12.10	47.73
HMR_9175	0.00	0.00	-5.79	-23.60	12.03
HMR_9176	0.00	0.00	-0.00	-17.82	17.81
HMR_9177	0.00	0.00	0.00	-17.81	17.81
HMR_9178	0.00	0.00	0.00	-17.81	17.81
HMR_9179	0.00	0.00	1.20	-16.62	19.01
HMR_9180	0.00	0.00	2.88	-14.93	20.69
HMR_9184	0.00	0.00	-5.79	-23.60	12.02
HMR_9185	0.00	0.00	-0.00	-17.81	17.81
HMR_9187	0.00	0.00	-8.48	-26.30	9.33
HMR_9188	0.00	0.00	0.00	-17.81	17.82
HMR_9189	0.00	0.00	0.06	-17.76	17.87
HMR_9191	0.00	0.00	0.05	-17.77	17.86
HMR_9561	142.57	11.19	140.40	92.90	146.34
HMR_9581	0.00	0.00	0.00	-17.81	17.81
HMR_9582	0.00	0.00	-2.89	-20.71	14.92
HMR_9583	0.00	0.00	-0.00	-17.82	17.81
HMR_9584	0.00	0.00	-2.89	-20.71	14.92
HMR_9590	0.00	0.00	-0.00	-17.81	17.81
HMR_9593	0.00	0.00	-3.30	-112.45	23.72
HMR_9602	0.00	0.00	-3.22	-166.95	37.31
HMR_9603	0.00	0.00	-4.41	-168.14	36.12
HMR_9604	0.00	0.00	-3.22	-166.95	37.31
HMR_9605	0.00	0.00	-0.10	-54.67	13.42
HMR_9607	0.00	0.00	-3.12	-94.46	6.09
HMR_9608	0.00	0.00	-6.01	-97.35	3.20
HMR_9609	0.00	0.00	-3.11	-94.45	6.09
HMR_9610	0.00	0.00	2.76	-51.82	16.27
HMR_9612	0.00	0.00	-5.88	-60.45	7.63
HMR_9613	0.00	0.00	-3.11	-112.27	23.91
HMR_9614	0.00	0.00	-5.88	-60.45	7.63
HMR_9615	0.00	0.00	-5.84	-60.42	7.67
HMR_9617	0.00	0.00	-0.11	-72.50	31.21
HMR_9619	0.00	0.00	-2.89	-20.71	14.92
HMR_9620	0.00	0.00	-3.00	-75.39	28.32
HMR_9621	0.00	0.00	2.69	-51.89	16.20
HMR_9622	0.00	0.00	-2.66	-38.29	32.96
HMR_9623	0.00	0.00	-2.89	-38.52	32.73
HMR_9624	0.00	0.00	-2.89	-38.52	32.73
HMR_9625	0.00	4.75	0.00	-17.81	17.81
HMR_9626	0.00	0.00	0.00	-17.81	17.81
HMR_9627	0.00	0.00	0.00	-17.81	17.81
HMR_9628	0.00	0.00	0.00	-17.81	17.81
HMR_9629	0.00	4.75	0.00	-17.81	17.81
HMR_9630	0.00	4.75	0.00	-17.81	17.81
HMR_9631	0.00	4.75	0.00	-17.81	17.81
HMR_9634	0.00	0.00	0.00	-17.81	17.81
HMR_9635	0.00	4.75	0.00	-17.81	17.81
HMR_9638	0.00	0.00	2.89	-14.93	20.70
HMR_9639	0.00	0.00	-5.79	-23.60	12.02
HMR_9640	0.00	0.00	43.98	26.16	61.79
HMR_9642	0.00	0.00	-11.55	-29.36	6.27
HMR_9644	0.00	4.75	0.00	-17.81	17.81
HMR_9647	0.00	0.00	7.20	-10.61	25.02
HMR_9648	0.00	4.75	0.00	-17.81	17.81
HMR_9652	0.00	0.00	-2.90	-20.71	14.91
HMR_9656	0.00	0.00	-2.89	-20.70	14.92
HMR_9657	0.00	0.00	-2.89	-20.71	14.92
HMR_9658	0.00	4.75	0.00	-17.81	17.81
HMR_9660	0.00	4.75	0.00	-17.81	17.81
HMR_9661	0.00	4.75	0.00	-17.81	17.81
HMR_9662	0.00	4.75	0.00	-17.81	17.81
HMR_9663	0.00	4.75	0.00	-17.81	17.81
HMR_9665	0.00	0.00	1.24	-28.45	13.59
HMR_9667	0.00	4.75	0.00	-17.81	17.82
HMR_9669	0.00	4.75	0.00	-17.81	17.81
HMR_9670	0.00	4.75	0.00	-17.81	17.81
HMR_9671	0.00	4.75	0.00	-17.81	17.81
HMR_9674	0.00	0.00	0.00	-17.81	17.81
HMR_9676	0.00	0.00	-14.96	-32.77	2.85
HMR_9678	0.00	0.00	1.20	-16.62	19.01
HMR_9679	0.00	0.00	1.19	-16.62	19.00
HMR_9680	0.00	0.00	2.38	-15.44	20.19
HMR_9716	0.00	0.00	0.00	-17.81	17.81
HMR_9718	-104.33	6.93	-106.06	-151.72	-87.25
HMR_9719	3835.95	107.62	3830.89	3387.17	3967.46
HMR_9720	0.00	4.75	0.01	-17.80	17.83
HMR_9726	53.76	10.18	53.66	18.04	89.29
HMR_9797	143.85	3.49	144.51	107.96	144.24
HMR_9801	609.80	11.57	565.69	530.07	601.32
HMR_9802	-101.08	6.42	-101.18	-137.72	-101.45
HMR_9803	-160.14	14.14	-158.88	-204.14	-116.27
HMR_9804	26.28	14.28	25.45	-17.16	70.71
HMR_9805	-582.13	4.26	-626.60	-674.10	-620.66
HMR_9807	-667.59	11.73	-668.20	-722.56	-681.54
sink_xolest2_hs[l]	NaN	3.36	NaN	NaN	NaN
HMR_2957	-21.53	13.76	-21.56	-75.00	31.88
HMR_6580	875.02	6.38	868.35	832.73	903.98
HMR_1635	-0.98	25.87	-0.98	-18.79	16.84
HMR_1484	-1.35	20.00	-0.98	-40.02	27.32
HMR_0980	86.34	12.67	85.98	57.68	125.01
HMR_1467	-42.04	22.23	-41.30	-96.24	-25.59
HMR_4816	-601.94	5.59	-605.02	-676.27	-626.40
HMR_1644	76.94	26.01	76.94	59.13	94.76
HMR_4772	-222.69	19.02	-219.72	-356.29	-249.41
HMR_1500	-85.43	21.30	-82.84	-111.13	-43.80
HMR_6672	0.00	10.59	0.00	-17.81	17.81
EX_nadh[e]	NaN	4.50	NaN	NaN	NaN
EX_glc_D[e]	NaN	0.95	NaN	NaN	NaN
EX_sbt_D[e]	NaN	1.85	NaN	NaN	NaN
12DHCHOLabc	17.80	6.57	13.01	-50.46	18.76
12DHCHOLt	0.00	4.75	0.06	-35.56	35.69
12DHCHOLt2	0.00	4.75	-3.11	-94.45	6.09
3DHCAS	-512.09	17.35	-1686.01	-1713.18	-1628.03
3DHCDCAS	-25.16	17.18	-25.53	-52.69	32.46
3DHCDCHOLabc	17.80	6.57	13.01	-50.46	18.76
3DHCDCHOLt	0.00	4.75	0.06	-35.56	35.69
3DHCDCHOLt2	0.00	4.75	-3.11	-94.45	6.09
3DHCHOLabc	17.80	4.53	-19.05	-82.52	-13.30
3DHCHOLt	0.00	0.00	32.13	-3.50	67.75
3DHCHOLt2	0.00	0.00	28.95	-62.39	38.16
3DHDCAabc	17.80	6.57	13.01	-50.46	18.76
3DHDCAS	6.13	17.60	5.76	-21.40	63.74
3DHDCAt	0.00	4.75	0.06	-35.56	35.69
3DHDCAt2	0.00	4.75	-3.11	-94.45	6.09
3DHLCAabc	17.80	6.57	13.01	-50.46	18.76
3DHLCAS	-147.62	18.02	-147.99	-175.15	-90.00
3DHLCAt	0.00	4.75	0.06	-35.56	35.69
3DHLCAt2	0.00	4.75	-3.11	-94.45	6.09
7DHCDCHOLabc	17.80	6.57	13.01	-50.46	18.76
7DHCDCHOLt	0.00	4.75	0.06	-35.56	35.69
7DHCDCHOLt2	0.00	4.75	-3.11	-94.45	6.09
7DHCHOLabc	17.80	6.57	13.01	-50.46	18.76
7DHCHOLt	0.00	4.75	0.06	-35.56	35.69
7DHCHOLt2	0.00	4.75	-3.11	-94.45	6.09
CA24GSc	1420.23	15.42	1417.25	1381.62	1452.88
CA24GSr	1420.23	15.42	1417.25	1381.62	1452.88
CA24Gte	17.80	6.57	13.01	-50.46	18.76
CA24Gtr	0.00	4.75	0.00	-17.81	17.81
CA3Sabc	17.80	6.57	10.12	-53.36	15.86
CA3St	0.00	4.75	2.96	-32.67	38.58
CASULT	648.06	15.31	644.36	608.73	679.99
CDCA24GSc	1277.16	15.75	1274.18	1238.55	1309.81
CDCA24GSr	1277.16	15.75	1274.18	1238.55	1309.81
CDCA24Gte	17.80	6.57	13.01	-50.46	18.76
CDCA24Gtr	0.00	4.75	0.00	-17.81	17.81
CDCA3GSc	1277.16	15.75	1274.18	1238.55	1309.81
CDCA3GSr	1277.16	15.75	1274.18	1238.55	1309.81
CDCA3Gte	17.80	6.57	13.01	-50.46	18.76
CDCA3Gtr	0.00	4.75	0.00	-17.81	17.81
HC02220t	0.00	0.00	2.95	-32.67	38.58
CDCA6AH	-406.82	21.53	-406.46	-433.62	-348.47
COPROSTabc	17.80	4.53	15.91	-47.57	21.65
COPROSTt	0.00	0.00	-2.83	-38.46	32.79
COPROSTt2	0.00	0.00	-6.01	-97.35	3.20
DCA24GSc	1308.44	16.20	1305.46	1269.84	1341.09
DCA24GSr	1308.44	16.20	1305.46	1269.84	1341.09
DCA24Gte	17.80	6.57	13.01	-50.46	18.76
DCA24Gtr	0.00	4.75	0.00	-17.81	17.81
DCA3GSc	1308.44	16.20	1305.46	1269.84	1341.09
DCA3GSr	1308.44	16.20	1305.46	1269.84	1341.09
DCA3Gte	17.80	6.57	13.01	-50.46	18.76
DCA3Gtr	0.00	4.75	0.00	-17.81	17.81
DCA3Sabc	17.80	6.57	10.12	-53.36	15.86
DCA3St	0.00	4.75	2.96	-32.67	38.58
DCASULT	536.27	16.10	532.57	496.95	568.20
DM_12dhchol[c]	NaN	3.36	NaN	NaN	NaN
DM_3dhcdchol[c]	NaN	3.36	NaN	NaN	NaN
DM_3dhchol[c]	NaN	5.20	NaN	NaN	NaN
DM_3dhdchol[c]	NaN	3.36	NaN	NaN	NaN
DM_3dhlchol[c]	NaN	3.36	NaN	NaN	NaN
DM_7dhcdchol[c]	NaN	3.36	NaN	NaN	NaN
DM_7dhchol[c]	NaN	3.36	NaN	NaN	NaN
DM_ca24g[c]	NaN	3.36	NaN	NaN	NaN
DM_ca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_cdca24g[c]	NaN	3.36	NaN	NaN	NaN
DM_cdca3g[c]	NaN	3.36	NaN	NaN	NaN
DM_coprost[c]	NaN	16.07	NaN	NaN	NaN
DM_dca24g[c]	NaN	3.36	NaN	NaN	NaN
DM_dca3g[c]	NaN	3.36	NaN	NaN	NaN
DM_dca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_gca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_gcdca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_gdca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_gudca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_hca24g[c]	NaN	3.36	NaN	NaN	NaN
DM_hca6g[c]	NaN	3.36	NaN	NaN	NaN
DM_hdca24g[c]	NaN	3.36	NaN	NaN	NaN
DM_hdca6g[c]	NaN	3.36	NaN	NaN	NaN
DM_hyochol[c]	NaN	13.50	NaN	NaN	NaN
DM_icdchol[c]	NaN	13.68	NaN	NaN	NaN
DM_isochol[c]	NaN	15.52	NaN	NaN	NaN
DM_lca24g[c]	NaN	3.36	NaN	NaN	NaN
DM_lca3g[c]	NaN	3.36	NaN	NaN	NaN
DM_lca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_tca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_tcdca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_tdca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_thyochol[c]	NaN	15.71	NaN	NaN	NaN
DM_tudca3s[c]	NaN	3.36	NaN	NaN	NaN
DM_uchol[c]	NaN	13.53	NaN	NaN	NaN
DM_udca3s[c]	NaN	3.36	NaN	NaN	NaN
EX_12dhchol[e]	NaN	3.36	NaN	NaN	NaN
EX_3dhcdchol[e]	NaN	3.36	NaN	NaN	NaN
EX_3dhchol[e]	NaN	5.20	NaN	NaN	NaN
EX_3dhdchol[e]	NaN	3.36	NaN	NaN	NaN
EX_3dhlchol[e]	NaN	3.36	NaN	NaN	NaN
EX_7dhcdchol[e]	NaN	3.36	NaN	NaN	NaN
EX_7dhchol[e]	NaN	3.36	NaN	NaN	NaN
EX_ca24g[e]	NaN	3.36	NaN	NaN	NaN
EX_ca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_cdca24g[e]	NaN	3.36	NaN	NaN	NaN
EX_cdca3g[e]	NaN	3.36	NaN	NaN	NaN
EX_coprost[e]	NaN	16.07	NaN	NaN	NaN
EX_dca24g[e]	NaN	3.36	NaN	NaN	NaN
EX_dca3g[e]	NaN	3.36	NaN	NaN	NaN
EX_dca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_gca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_gcdca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_gdca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_gudca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_hca24g[e]	NaN	3.36	NaN	NaN	NaN
EX_hca6g[e]	NaN	3.36	NaN	NaN	NaN
EX_hdca24g[e]	NaN	3.36	NaN	NaN	NaN
EX_hdca6g[e]	NaN	3.36	NaN	NaN	NaN
EX_hyochol[e]	NaN	13.50	NaN	NaN	NaN
EX_icdchol[e]	NaN	13.68	NaN	NaN	NaN
EX_isochol[e]	NaN	15.52	NaN	NaN	NaN
EX_lca24g[e]	NaN	3.36	NaN	NaN	NaN
EX_lca3g[e]	NaN	3.36	NaN	NaN	NaN
EX_lca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_tca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_tcdca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_tdca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_thyochol[e]	NaN	15.71	NaN	NaN	NaN
EX_tudca3s[e]	NaN	3.36	NaN	NaN	NaN
EX_uchol[e]	NaN	13.53	NaN	NaN	NaN
EX_udca3s[e]	NaN	3.36	NaN	NaN	NaN
GCA3Sabc	17.80	6.57	13.01	-50.46	18.76
GCA3St	0.00	4.75	0.06	-35.56	35.69
GCASULT	753.00	17.59	795.13	759.51	830.76
GCDCA3Sabc	17.80	6.57	13.01	-50.46	18.76
GCDCA3St	0.00	4.75	0.06	-35.56	35.69
GCDCASULT	609.93	17.90	652.08	616.46	687.71
GDCA3Sabc	17.80	6.57	13.01	-50.46	18.76
GDCA3St	0.00	4.75	0.06	-35.56	35.69
GDCASULT	543.41	18.80	542.08	506.45	577.71
GUDCA3Sabc	17.80	6.57	13.01	-50.46	18.76
GUDCA3St	0.00	4.75	0.06	-35.56	35.69
GUDCASULT	522.06	18.09	520.73	485.10	556.35
HCA24GSc	1417.44	15.19	1414.46	1378.83	1450.09
HCA24GSr	1417.44	15.19	1414.46	1378.83	1450.09
HCA24Gte	17.80	6.57	13.01	-50.46	18.76
HCA24Gtr	0.00	4.75	0.00	-17.81	17.81
HCA6GSc	1417.44	15.19	1414.46	1378.83	1450.09
HCA6GSr	1417.44	15.19	1414.46	1378.83	1450.09
