http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07LIN/ALG_1584	07LIN/ALG	spectrophotometry	A	1.1.1.87	homoisocitrate dehydrogenase	C05662 + C00003 = C00322 + C00288 + C00004	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate(aq) + NAD(ox) = 2-oxoadipate(aq) + carbon dioxide(aq) + NAD(red)		0.45	298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64MCN/DAM_1429	64MCN/DAM	radioactivity	C	5.5.1.3	tetrahydroxypteridine cycloisomerase	C03178 = C03314	tetrahydroxypteridine(aq) = xanthine-8-carboxylate(aq)		620	296.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53KRE_1160	53KRE	polarimetry and manometry	A	4.2.1.3	aconitate hydratase	C00311 = C00417 + C00001	isocitrate(aq) = cis-aconitate(aq) + H2O(l)		0.47	298.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/VEL_692	74GUY/VEL	enzymatic assay and spectrophotometry	A	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	C00075 + C00103 = C00013 + C00029	UTP(aq) + D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq)		0.22	311.15	0.25	7.07	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89SAN/SIN_1362	89SAN/SIN	enzymatic assay + spectrophotometry	C	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.37	303.15		8.1	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71RUD/JOH_833	71RUD/JOH	calorimetry	B	3.1.4.1	phosphodiesterase I	C00968 + C00001 = C00360	2'-deoxyadenosine 3':5'-(cyclic)phosphate(aq) + H2O(l) = 2'-deoxyadenosine 5'-monophosphate(aq)			298.15		7.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71RUD/JOH_834	71RUD/JOH	calorimetry	B	3.1.4.1	phosphodiesterase I	C00943 + C00001 = C00130	inosine 3':5'-(cyclic)phosphate(aq) + H2O(l) = IMP(aq)			298.15		7.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55STA_395	55STA	spectrophotometry	C	2.3.1.8	phosphate acetyltransferase	C00024 + C00009 = C00010 + C00227	acetyl-CoA(aq) + orthophosphate(aq) = CoA(aq) + acetyl phosphate(aq)		0.0135	301.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55WIL/MCI_1208	55WIL/MCI	chemical analysis	C	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.023	310.15		6.8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=62CHA/VEI_72	62CHA/VEI	spectrophotometry	B	1.1.1.14	L-iditol dehydrogenase	C00379 + C00003 = C00310 + C00004	xylitol(aq) + NAD(aq) = D-xylulose(aq) + NADH(aq)		0.021	296.15		8.6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=61LED_488	61LED	fluorescence and chemical analysis	C	2.5.1.3	thiamin-phosphate pyrophosphorylase	C04752 + C04327 = C00013 + C01081	2-methyl-4-amino-5-hydroxymethylpyrimidine diphosphate(aq) + 4-methyl-5-(2-phosphonoxyethyl)-thiazole(aq) = pyrophosphate(aq) + thiamine monophosphate(aq)		6	310.15		9.2	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73SOM/COS_1418	73SOM/COS	chromatography and radioactivity	C	5.4.3.5	D-ornithine 4,5-aminomutase	C00515 = C03943	D-ornithine(aq) = D-threo-2,4-diaminopentanoate(aq)		0.9	310.15		9	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78RAO/COH_650	78RAO/COH	NMR	B	2.7.4.3	adenylate kinase	2 C00008 = C00020 + C00002	2 ADP(aq) = AMP(aq) + ATP(aq)		2.6	277.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54MIT/DAV_1168	54MIT/DAV	spectrophotometry	C	4.2.1.10	3-dehydroquinate dehydratase	C00944 = C02637 + C00001	3-dehydroquinate(aq) = 3-dehydroshikimate(aq) + H2O(l)		15	302.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=93WIL/TOO_1708	93WIL/TOO	calorimetry	A	3.5.1.14	aminoacylase	C03519 + C00001 = C00033 + C00079	N-acetyl-L-phenylalanine(aq) + H2O(l) = acetate(aq) + L-phenylalanine(aq)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=93WIL/TOO_1702	93WIL/TOO	calorimetry	A	3.5.1.14	aminoacylase	C02712 + C00001 = C00033 + C00073	N-acetyl-L-methionine(aq) + H2O(l) = acetate(aq) + L-methionine(aq)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00471	298.25		7.37	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00559	304.25		7.33	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00507	310.15		7.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00669	310.25		7.29	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00763	316.25		7.35	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00854	310.15		7.24	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00331	286.15		7.43	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1212	86GOL/GAJ	HPLC	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.00374	292.15		7.39	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1213	86GOL/GAJ	calorimetry	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)			298.15		7.27	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1213	86GOL/GAJ	calorimetry	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)			304.15		7.28	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1213	86GOL/GAJ	calorimetry	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)			310.15		7.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1213	86GOL/GAJ	calorimetry	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)			310.15		7.32	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1213	86GOL/GAJ	calorimetry	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)			310.15		7.28	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GOL/GAJ_1213	86GOL/GAJ	calorimetry	A	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)			310.15		7.27	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86KUP/FER_661	86KUP/FER	NMR	C	2.7.4.3	adenylate kinase	C00002 + C00008 = C03483 + C00020	ATP(aq) + ADP(aq) = adenosine 5'-tetraphosphate(aq) + AMP(aq)		0.1	303.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=02TEW/HAW_1643	02TEW/HAW	calorimetry	A	4.2.1.10	3-dehydroquinate dehydratase	C00944 = C02637 + C00001	3-dehydroquinate(aq) = 3-dehydroshikimate(aq) + H2O(l)			298.15	0.069	7.42	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=02TEW/HAW_1642	02TEW/HAW	calorimetry	A	4.6.1.3	3-dehydroquinate synthase	C04691 = C00944 + C00009	2-dehydro-3-deoxy-D-arabino-heptonate 7-phosphate(aq) = 3-dehydroquinate(aq) + orthophosphate(aq)			298.15	0.07	7.46	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=02TEW/HAW_1641	02TEW/HAW	chromatography	A	4.6.1.3	3-dehydroquinate synthase	C00944 = C02637 + C00001	3-dehydroquinate(aq) = 3-dehydroshikimate(aq) + H2O(l)		4.6	298.15	0.065	7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_513	98TEW/KIS	HPLC	A	2.6.1.2	alanine aminotransferase	C00041 + C00026 = C00022 + C00025	L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq)		0.72	298.15		6.6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_513	98TEW/KIS	HPLC	A	2.6.1.2	alanine aminotransferase	C00041 + C00026 = C00022 + C00025	L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq)		0.78	298.15		7.23	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_517	98TEW/KIS	HPLC	A	2.6.1.5	tyrosine aminotransferase	C00082 + C00026 = C01179 + C00025	L-tyrosine(aq) + 2-oxoglutarate(aq) = 4-hydroxyphenylpyruvate(aq) + L-glutamate(aq)		0.876	298.15		7.74	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_517	98TEW/KIS	HPLC	A	2.6.1.5	tyrosine aminotransferase	C00082 + C00026 = C01179 + C00025	L-tyrosine(aq) + 2-oxoglutarate(aq) = 4-hydroxyphenylpyruvate(aq) + L-glutamate(aq)		0.88	298.15		7.45	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_516	98TEW/KIS	calorimetry	A	2.6.1.5	tyrosine aminotransferase	C00079 + C00026 = C00166 + C00025	L-phenylalanine(aq) + 2-oxoglutarate(aq) = phenylpyruvate(aq) + L-glutamate(aq)			298.15		7.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_515	98TEW/KIS	HPLC	A	2.6.1.5	tyrosine aminotransferase	C00079 + C00026 = C00166 + C00025	L-phenylalanine(aq) + 2-oxoglutarate(aq) = phenylpyruvate(aq) + L-glutamate(aq)		1.069	298.15		7.57	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_515	98TEW/KIS	HPLC	A	2.6.1.5	tyrosine aminotransferase	C00079 + C00026 = C00166 + C00025	L-phenylalanine(aq) + 2-oxoglutarate(aq) = phenylpyruvate(aq) + L-glutamate(aq)		1.024	298.15		7.46	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_514	98TEW/KIS	calorimetry	A	2.6.1.2	alanine aminotransferase	C00041 + C00026 = C00022 + C00025	L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq)			298.15		7.37	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=98TEW/KIS_518	98TEW/KIS	calorimetry	A	2.6.1.5	tyrosine aminotransferase	C00082 + C00026 = C01179 + C00025	L-tyrosine(aq) + 2-oxoglutarate(aq) = 4-hydroxyphenylpyruvate(aq) + L-glutamate(aq)			298.15		7.64	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=02KIM/BAK_1570	02KIM/BAK	spectrophotometry	B	2.6.1.37	(2-aminoethyl)phosphonate-pyruvate transferase	C03557 + C00022 = C03167 + C00041	(2-aminoethyl)phosphonate(aq) + pyruvate(aq) = 2-phosphonoacetaldehyde(aq) + L-alanine(aq)		0.5	298.15		8.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64AVI_424	64AVI	spectrophotometry	B	2.4.1.13	sucrose synthase	C00029 + C00095 = C00015 + C00089	UDPglucose(aq) + D-fructose(aq) = UDP(aq) + sucrose(aq)		1.6	303.15		7.6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53COH_1294	53COH	spectrophotometry	C	5.3.1.3	arabinose isomerase	C00216 = C00309	D-arabinose(aq) = D-ribulose(aq)		0.18	310.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85GAJ/GOL_1153	85GAJ/GOL	gas chromatography	A	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		4.16	298.15		7.63	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85GAJ/GOL_1153	85GAJ/GOL	gas chromatography	A	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		2.66	320.05		7.99	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85GAJ/GOL_1153	85GAJ/GOL	gas chromatography	A	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		4.25	298.15		7.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85GAJ/GOL_1153	85GAJ/GOL	gas chromatography	A	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		3.28	309.41		7.99	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85GAJ/GOL_1153	85GAJ/GOL	gas chromatography	A	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		4.14	298.15		7.99	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64SAT/TSU_1298	64SAT/TSU	polarimetry	C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1	323.15		7.65	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=70ALB_670	70ALB	enzymatic assay	B	2.7.4.10	nucleoside-triphosphate-adenylate kinase	C00044 + C00020 = C00008 + C00035	GTP(aq) + AMP(aq) = ADP(aq) + GDP(aq)		0.82	298.15		8.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56POD/MOR_1078	56POD/MOR	calorimetry	B	3.6.1.32	myosin ATPase	C00081 + C00001 = C00104 + C00009	ITP(aq) + H2O(l) = IDP(aq) + orthophosphate(aq)			293.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56POD/MOR_1073	56POD/MOR	calorimetry	A	3.6.1.32	myosin ATPase	C00002 + C00001 = C00008 + C00009	ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq)			293.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56POD/MOR_1073	56POD/MOR	calorimetry	A	3.6.1.32	myosin ATPase	C00002 + C00001 = C00008 + C00009	ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq)			293.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56POD/MOR_1073	56POD/MOR	calorimetry	A	3.6.1.32	myosin ATPase	C00002 + C00001 = C00008 + C00009	ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq)			293.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56POD/MOR_1073	56POD/MOR	calorimetry	A	3.6.1.32	myosin ATPase	C00002 + C00001 = C00008 + C00009	ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq)			293.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56POD/MOR_1073	56POD/MOR	calorimetry	A	3.6.1.32	myosin ATPase	C00002 + C00001 = C00008 + C00009	ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq)			293.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56POD/MOR_1073	56POD/MOR	calorimetry	A	3.6.1.32	myosin ATPase	C00002 + C00001 = C00008 + C00009	ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq)			292.2		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67GRO_1088	67GRO	spectrophotometry	B	4.1.2.4	deoxyribose-phosphate aldolase	C00673 = C00118 + C00084	2-deoxy-D-ribose 5-phosphate(aq) = D-glyceraldehyde 3-phosphate(aq) + acetaldehyde(aq)		0.00025	295.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.64	303.15		7.4	2.05
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		2.19	303.15		7.4	1.77
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.05	303.15		7.4	3.22
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		2	303.15		7.4	1.89
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.28	303.15		7.4	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.14	303.15		7.4	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.26	303.15		7.4	2.52
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.41	303.15		7.4	2.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.84	303.15		7.4	2.05
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		2.14	303.15		7.4	1.77
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.43	303.15		7.4	2.52
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.4	303.15		7.4	2.7
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.66	303.15		7.4	2.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.53	303.15		7.4	2.15
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.92	303.15		7.4	1.89
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.17	303.15		7.4	2.7
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		1.76	303.15		7.4	2.15
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR_1502	06AIR	radioactivity	A	6.1.1.19	arginine-tRNA ligase	C00002 + C00062 + C01636 = C00020 + C00013 + C02163	ATP(aq) + L-arginine(aq) + tRNA-Arg(aq) = AMP(aq) + pyrophosphate(aq) + L-arginyl-tRNA-Arg(aq)		0.97	303.15		7.4	3.22
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67HIR/GRE_538	67HIR/GRE	spectrophotometry and radioactivity	D	2.6.1.52	phosphoserine transaminase	C03232 + C00025 = C00026 + C01005	3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq)		0.15	298.15		8.2	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68MIZ/WEE_1200	68MIZ/WEE	enzymatic assay and spectrophotometry	C	4.2.1.58	crotonoyl-[acyl-carrier-protein] hydratase	C04618 = C04246 + C00001	(3R)-3-hydroxybutanoyl-[acyl-carrier protein](aq) = cis-but-2-enoyl-[acyl-carrier protein](aq) + H2O(l)		0.32	298.15		8.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=83BRA_33	83BRA	calorimetry	A	1.1.1.1	alcohol dehydrogenase	C01845 + C00003 = C00207 + C00004	2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq)			298.15		8.9	
