Microbe_ID	M1	M2	M3	M4	M5	M7	M8	M9	M10	M11	M13	M14	M15A	M15B	M16
Staphylococcus_epidermidis_FRI909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_M0881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_M23864W2grey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH04003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH04008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH05001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH05003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH05005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH051475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH051668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH06004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIH08001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_NIHLM095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_RP62A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_SK135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_UC7032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_VCU144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_W23144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_equorum_subsp_equorum_Mu2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_haemolyticus_JCSC1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_haemolyticus_R1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_hominis_SK119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_hominis_VCU122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_hominis_subsp_hominis_C80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_hominis_subsp_hominis_ZBW5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_intermedius_NCTC_11048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lentus_ERR2221130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lugdunensis_ACS_027_V_Sch2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lugdunensis_HKU09_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lugdunensis_M23590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lugdunensis_N920143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lugdunensis_VCU139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_nepalensis_ERR2221195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_pasteuri_BAB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_pasteuri_SP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_pettenkoferi_VCU012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_pseudintermedius_ED99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_pseudintermedius_HKU10_03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_saprophyticus_subsp_saprophyticus_KACC_16562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_sciuri_subsp_sciuri_DSM_20345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_sciuri_subsp_sciuri_Z8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_simulans_ACS_120_V_Sch1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_succinus_SNUC_1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_succinus_subsp_casei_DSM_15096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_succinus_subsp_succinus_DSM_14617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_vitulinus_F1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_warneri_L37603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_warneri_SG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_xylosus_DMB3_Bh1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_xylosus_ERR2221122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_xylosus_ERR2221131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_xylosus_NJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_ATCC_19867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_AU12_09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_Ab55555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_D457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_EPM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_ISMMS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_K279a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_PML168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_R551_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_RR_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_rhizophila_PCA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stomatobaculum_longum_ACC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stoquefichus_massiliensis_AP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus canis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_09mas018883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_2603V_R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_A909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_BSU96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_17336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_19094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_24810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_25532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_28551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_29376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_29782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_30636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_37742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_38383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_39096_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_44050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_44074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_44077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_44110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_44140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_44186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_45061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_47293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_49072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_49086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_49087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_49100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CCUG_91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_CJB111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_ERR2221173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_ERR2221321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_C1_487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_C1_494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_F2_338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_F2_343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_FSL_S3_654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GB00999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_GD201008_001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_ILRI005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_ILRI112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LADL_05_108a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LADL_90_503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_14609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_14838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_LMG_15095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
